,File Name,Asset ID,Description,Abutment Material,Bridge Type,Decking Material,Fall Height (m),Has Pedestrian Railing,Length (m),length measure by staff,Structure Material,Structure Position,Width (m)
496,IMG_0231.jpg,63540,Bridge # 7 on E-W Traverse (Suspension Bridge Campground ),Concrete,Suspension,Timber,-1.0,TBD,42.0,True,TBD,,1.41
497,IMG_0256.JPG,63597,Beggarly Canyon Portage Bridge; Additional notes: CONFIRMED; Specifications: SUSPENSION BRIDGE,Concrete,Suspension,Steel,-1.0,TBD,60.0,True,Steel,,1.0
498,20240625_145246.jpg,63633,"Stone Mountain Campground; Specifications: 1 SMALL SINGLE BRIDGE ; Comments: BRIDGE IN FAIR CONDITION, HAS HAND RAILS",Gabions,Beam,Timber,-1.0,TBD,4.0,True,Timber,,1.0
499,20240625_145320.jpg,63633,"Stone Mountain Campground; Specifications: 1 SMALL SINGLE BRIDGE ; Comments: BRIDGE IN FAIR CONDITION, HAS HAND RAILS",Gabions,Beam,Timber,-1.0,TBD,4.0,True,Timber,,1.0
500,20240625_145437.jpg,63633,"Stone Mountain Campground; Specifications: 1 SMALL SINGLE BRIDGE ; Comments: BRIDGE IN FAIR CONDITION, HAS HAND RAILS",Gabions,Beam,Timber,-1.0,TBD,4.0,True,Timber,,1.0
501,20240625_145509.jpg,63633,"Stone Mountain Campground; Specifications: 1 SMALL SINGLE BRIDGE ; Comments: BRIDGE IN FAIR CONDITION, HAS HAND RAILS",Gabions,Beam,Timber,-1.0,TBD,4.0,True,Timber,,1.0
502,20240625_145759.jpg,63633,"Stone Mountain Campground; Specifications: 1 SMALL SINGLE BRIDGE ; Comments: BRIDGE IN FAIR CONDITION, HAS HAND RAILS",Gabions,Beam,Timber,-1.0,TBD,4.0,True,Timber,,1.0
503,AST_EX_20210730_103349.jpeg,63633,"Stone Mountain Campground; Specifications: 1 SMALL SINGLE BRIDGE ; Comments: BRIDGE IN FAIR CONDITION, HAS HAND RAILS",Gabions,Beam,Timber,-1.0,TBD,4.0,True,Timber,,1.0
504,asset64098_upstreamprofile.jpg,64098,"Suspension Bridge: 4 Steps West End, 5 Steps East End",TBD,Suspension,Steel,-1.0,TBD,0.0,False,Steel,,1.0
505,asset64099-eastapproach.jpg,64099,Fp-Paradise Meadows Loop,TBD,TBD,TBD,-1.0,2 railings,10.0,False,TBD,,1.0
506,asset64102_approachfromCrestMtn.jpg,64102,"88' LONG BRIDGE3 LOG STINGERS 64' LONG DECKING 58""X8""X2"" RAILINGS 12' RAMP AT BOTH ENDS10U 0292409 5524874; Comments: AT DRUM NARROWS, BRIDGE WAS CONDEMNED IN 2008",Concrete,TBD,Timber,2.0,TBD,18.0,True,Timber,,1.0
507,asset6104_approachfromlake.jpg,64104,"Site 11, 3 spans 17'/22'/21'; steel beam stringers",Steel,TBD,Timber,-1.0,TBD,0.0,False,TBD,,1.0
508,asset6104_downstreamprofile.jpg,64104,"Site 11, 3 spans 17'/22'/21'; steel beam stringers",Steel,TBD,Timber,-1.0,TBD,0.0,False,TBD,,1.0
509,asset6105_approachfromlake.jpg,64105,Site 10 57' SPAN STEEL AND WOOD,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
510,asset6105_approachfromfalls.jpg,64105,Site 10 57' SPAN STEEL AND WOOD,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
511,asset64108_fromLake.jpg,64108,"Margaret Creek Bridge. (Site 4); 2 Spans ~64', 10'10U 0323728 5476575;",TBD,TBD,TBD,-1.0,2 railings,8.0,False,TBD,,1.0
512,asset64109.jpg,64109,Cedar Bridge W/ Handrails; Single Span Timber Bridge,Concrete,Truss,Timber,-1.0,TBD,4.0,True,Timber,,1.5
513,asset64110-2.jpg,64110,Cedar Foot Bridge W/ Railings; 16 Meters; 4 Steps; 2Nd Bridge From T/Hat Four Bridge Site,Concrete,Truss,Timber,-1.0,TBD,5.1,True,Timber,,1.5
514,asset64110.jpg,64110,Cedar Foot Bridge W/ Railings; 16 Meters; 4 Steps; 2Nd Bridge From T/Hat Four Bridge Site,Concrete,Truss,Timber,-1.0,TBD,5.1,True,Timber,,1.5
515,asset64111_fromLake.jpg,64111,49' Long,TBD,TBD,TBD,-1.0,1 railing,8.0,False,TBD,,1.0
516,asset64111_upstreamprofile.jpg,64111,49' Long,TBD,TBD,TBD,-1.0,1 railing,8.0,False,TBD,,1.0
517,asset64111_downstreamprofile.jpg,64111,49' Long,TBD,TBD,TBD,-1.0,1 railing,8.0,False,TBD,,1.0
518,asset64114_BoxAfromFalls.jpg,64114,"Box Beam Bridges, Single Metal Beams 21' And 25'.",TBD,TBD,TBD,-1.0,2 railings,12.0,False,TBD,,1.0
519,asset64114_BoxAfromLake.jpg,64114,"Box Beam Bridges, Single Metal Beams 21' And 25'.",TBD,TBD,TBD,-1.0,2 railings,12.0,False,TBD,,1.0
520,asset64114_downstreamprofile.jpg,64114,"Box Beam Bridges, Single Metal Beams 21' And 25'.",TBD,TBD,TBD,-1.0,2 railings,12.0,False,TBD,,1.0
521,asset64114_fromlake.jpg,64114,"Box Beam Bridges, Single Metal Beams 21' And 25'.",TBD,TBD,TBD,-1.0,2 railings,12.0,False,TBD,,1.0
522,asset64116.jpg,64116,Cedar Bridge W/ Handrails; 8Meters;,Concrete,Truss,Timber,-1.0,TBD,9.0,True,Timber,,1.0
523,asset64118_fromLake.jpg,64118,35' Long Steel Stringers,TBD,TBD,TBD,-1.0,2 railings,10.0,False,TBD,,1.0
524,asset64118_fromFalls.jpg,64118,35' Long Steel Stringers,TBD,TBD,TBD,-1.0,2 railings,10.0,False,TBD,,1.0
525,asset64123_approachLake.jpg,64123,"Puzzle Creek, 12m long over 2 spans. Single railing.",Steel,Beam,Timber,-1.0,TBD,12.0,True,Timber,,1.0
526,asset64123_approachTrailhead.jpg,64123,"Puzzle Creek, 12m long over 2 spans. Single railing.",Steel,Beam,Timber,-1.0,TBD,12.0,True,Timber,,1.0
527,asset64126.jpg,64126,"Single Span Log Stringer, 78cmø upstream cedar stringer, 70cmø downstream cedar stringer, with 8.25"" x 2"" x 42"" board across stringers and 2 - 4.5"" x 4.5"" timber ontop",Timber,Fallen Tree,Timber,1.55,TBD,0.0,False,Timber,,1.0
528,asset64126-2.jpg,64126,"Single Span Log Stringer, 78cmø upstream cedar stringer, 70cmø downstream cedar stringer, with 8.25"" x 2"" x 42"" board across stringers and 2 - 4.5"" x 4.5"" timber ontop",Timber,Fallen Tree,Timber,1.55,TBD,0.0,False,Timber,,1.0
529,asset64128.jpg,64128,"8m Single Span Log Stringer, 73cm upstream cedar stringer, 82cm downstream cedar stringer, with 8.25"" x 2"" x 42"" board across stringers and 2 - 4.5"" x 4.5"" timber ontop",Timber,Fallen Tree,Timber,1.2,TBD,8.0,True,Timber,,1.0
530,asset64129-westapproach.jpg,64129,"7.66 Meter Bridge, Single Span Timber Bridge",Concrete,TBD,Timber,1.2,TBD,7.08,True,Timber,,1.0
531,asset64129-eastapproach.jpg,64129,"7.66 Meter Bridge, Single Span Timber Bridge",Concrete,TBD,Timber,1.2,TBD,7.08,True,Timber,,1.0
532,asset64131.jpg,64131,Bridge with wood Handrails; 3 Steps; 8 Meters Long; Wooden Stringers,Concrete,Truss,Timber,-1.0,TBD,8.0,True,Timber,,1.5
533,AST_EX_20220823_100801.jpeg,64137,5.3 M Bridge; 10U 0333379 5511117;,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,1.0
534,asset64138.jpg,64138,16' or 5m Long ; Single Span Timber Bridge,Timber,Beam,Timber,1.3,TBD,5.0,True,Timber,,1.0
535,AST_EX_20220823_111224.jpeg,64142,Lady Lake; 14X30 By 25Ftsteel Stringers 16X 12X42 Concrete Abutments Cedar Decking With Plastic Wood Nailingstrips. ;,TBD,TBD,TBD,-1.0,2 railings,9.0,False,TBD,,1.0
536,AST_EX_20220617_123258.jpeg,64643,32' (8M) ALUMINUM,Timber,Beam,Steel,-1.0,TBD,8.0,True,Aluminum,,0.5
537,AST_EX_20241108_104922.jpeg,64694,Summit Lake; Additional notes: Length unknown;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
538,AST_EX_20220628_150229.jpeg,64694,Summit Lake; Additional notes: Length unknown;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
539,AST_EX_20210728_121211.jpeg,64838,Trail Bridge,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
540,Engineers report LLW bridge.pdf,65154,Lake Lovely Water; Item description: CABLE BRIDGE WITH WOOD DECKING; Specifications: PARTNERSHIP WITH ALPINECLUB 7M LONG ;; Suspension,Timber,Suspension,Timber,-1.0,TBD,15.0,True,TBD,,0.5
541,AST_EX_20240808_105307.jpeg,65154,Lake Lovely Water; Item description: CABLE BRIDGE WITH WOOD DECKING; Specifications: PARTNERSHIP WITH ALPINECLUB 7M LONG ;; Suspension,Timber,Suspension,Timber,-1.0,TBD,15.0,True,TBD,,0.5
542,AST_EX_20240808_105251.jpeg,65154,Lake Lovely Water; Item description: CABLE BRIDGE WITH WOOD DECKING; Specifications: PARTNERSHIP WITH ALPINECLUB 7M LONG ;; Suspension,Timber,Suspension,Timber,-1.0,TBD,15.0,True,TBD,,0.5
543,AST_EX_20240808_105300.jpeg,65154,Lake Lovely Water; Item description: CABLE BRIDGE WITH WOOD DECKING; Specifications: PARTNERSHIP WITH ALPINECLUB 7M LONG ;; Suspension,Timber,Suspension,Timber,-1.0,TBD,15.0,True,TBD,,0.5
544,AST_EX_20210916_081727.jpeg,65423,Fish Lake outflow,TBD,Beam,Steel,-1.0,TBD,0.0,False,Aluminum,,1.0
545,AST_EX_20210916_122110.jpeg,65424,Fish Lake Foot Trail; Specifications: UPPER LUSSIER ON MAIN TR. ;,Concrete,Beam,Steel,-1.0,TBD,0.0,False,Aluminum,,1.0
546,AST_EX_20210916_142657.jpeg,65425,"Fish Lake Foot Trail; FOOTBRIDGE OVER NICOL CREEK (BUILT BY OWN FORCES),1.3M X 6M, 3 STRINGERS 30CM DIAM., CEDAR PLANK DECKING,LOG ABUTMENTS, POLE RAILINGSPIC #1 IN 2002 REPORT; GOOD: ANNUAL INSPECTION REQUIRED AFTER SPRING RUN-O",Timber,Beam,Timber,-1.0,TBD,0.0,False,Aluminum,,1.0
547,AST_EX_20220909_091643.jpeg,65426,Log Crossing on upper Lussier River. At outflow of Fish Lake on lake loop trail.,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
548,AST_EX_20220907_124122.jpeg,65427,1-1.5M wide bridge across small creek near Sayles Meadow (on Fish Lake Horse Trail),TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
549,AST_EX_20220907_124110.jpeg,65427,1-1.5M wide bridge across small creek near Sayles Meadow (on Fish Lake Horse Trail),TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
550,AST_EX_20211012_113507.jpeg,65497,Tribune Bay Day Use; Item description: FOOT BRIDGE OVER CREEK (WEST); Specifications: LOWER BRIDGE ; non accessible bridge leading to the picnic shelter,Concrete,Truss,Timber,-1.0,TBD,0.0,False,Aluminum,,1.0
551,AST_EX_20210904_141825.jpeg,65497,Tribune Bay Day Use; Item description: FOOT BRIDGE OVER CREEK (WEST); Specifications: LOWER BRIDGE ; non accessible bridge leading to the picnic shelter,Concrete,Truss,Timber,-1.0,TBD,0.0,False,Aluminum,,1.0
552,MI_20220823_121454.jpg,65608,"Concrete slab foot bridge on concrete lock-block abutments situated over channel between Tunkwa and Leighton Lakes. Approx 5m length, 1m height. Wood handrails, cattle gate on north side",Concrete,Beam,Concrete,-1.0,TBD,6.7,True,Concrete,,1.2
553,IMG_0192.JPG,65608,"Concrete slab foot bridge on concrete lock-block abutments situated over channel between Tunkwa and Leighton Lakes. Approx 5m length, 1m height. Wood handrails, cattle gate on north side",Concrete,Beam,Concrete,-1.0,TBD,6.7,True,Concrete,,1.2
554,AST_EX_20250815_135754.jpeg,65609,"Leighton Campground; Item description: BRIDGE ACROSS OUTFLOW FOR VIEWING SPAWNERS; concrete slab foot-bridge on concrete block abutments, approx 5m length, 0.5m height with wood handrails",Concrete,Beam,Concrete,-1.0,TBD,6.7,True,Concrete,,1.2
555,MI_20220806_163737.jpg,65609,"Leighton Campground; Item description: BRIDGE ACROSS OUTFLOW FOR VIEWING SPAWNERS; concrete slab foot-bridge on concrete block abutments, approx 5m length, 0.5m height with wood handrails",Concrete,Beam,Concrete,-1.0,TBD,6.7,True,Concrete,,1.2
556,IMG_0185.JPG,65609,"Leighton Campground; Item description: BRIDGE ACROSS OUTFLOW FOR VIEWING SPAWNERS; concrete slab foot-bridge on concrete block abutments, approx 5m length, 0.5m height with wood handrails",Concrete,Beam,Concrete,-1.0,TBD,6.7,True,Concrete,,1.2
557,Goat Creek 5.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
558,Goat Creek Bridge 9.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
559,Goat Creek Bridge 8.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
560,Goat Creek Bridge 7.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
561,Goat Creek Bridge 6.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
562,Goat Creek Bridge 4.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
563,Goat Creek Bridge 3.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
564,Goat Creek Bridge 2.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
565,Goat Creek Bridge 1.jpg,65788,PTARMIGAN LAKE TRAIL FOOT BRIDGE;  Aluminum gerder bridge; Comments: Updated to the new bridge replaced in 2012 due to floods in 2010,Concrete,Beam,Steel,-1.0,TBD,18.4,True,Aluminum,,1.22
566,Hotnarko Suspension Bridge Picture 1.jpg,65789,HOTNARKO RIVER SUSPENSION BRIDGE;  CABLE AND METAL DECK ; Comments: CROSSES THE RIVER NEAR THE PARKING LOT AT END OF TOTE ROAD.,Steel,Suspension,Steel,-1.0,TBD,21.4,True,Steel,,0.63
567,Hunlen Falls Bridge - Rotting round post supporting gabion.jpg,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
568,Hunlen Falls Bridge - Rotting posts.jpg,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
569,Hunlen Falls Bridge.JPG,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
570,Hunlen Falls Bridge Gabion 3.jpg,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
571,Hunlen Falls Bridge Gabion 2.jpg,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
572,Hunlen Falls Bridge Gabion 1.jpg,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
573,Hunlen Falls Bridge Decking.JPG,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
574,Hunlen Falls Bridge Decking and Side Profile.jpg,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
575,Hunlen Falls Bridge Decking and Railing.JPG,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
576,Hunlen Falls Bridge Decking and Beams.jpg,65790,"FOOT BRIDGE TO HUNLEN FALLS;  APPROX. 45' IN LENGTH ; Comments: CLOSE TO CAMPSITES, ON TRAIL TO HUNLEN FALLS VIEWPOINT.",Concrete,Beam,Timber,-1.0,TBD,27.8,True,Steel,,1.22
577,bridge.jpg,66038,WOOD 1M X 5M; Comments: DON'T KNOW ACQUISITION YEAR SEE SKEENA REC OFFICER,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
578,AST_EX_20220726_153410.jpeg,66038,WOOD 1M X 5M; Comments: DON'T KNOW ACQUISITION YEAR SEE SKEENA REC OFFICER,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
579,AST_EX_20210611_125500.jpeg,66038,WOOD 1M X 5M; Comments: DON'T KNOW ACQUISITION YEAR SEE SKEENA REC OFFICER,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
580,AST_EX_20250507_145131.jpeg,66168,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
581,AST_EX_20241023_133012.jpeg,66168,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
582,AST_EX_20241023_133119.jpeg,66168,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
583,AST_EX_20241023_133126.jpeg,66168,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
584,AST_EX_20220606_131509.jpeg,66168,Sharp Cr. Campg.; Additional notes: STEEL i-BEAM BRIDGE; Item description: WITH WOOD DECK;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
585,AST_EX_20220902_090453.jpeg,66169,Cahill Lake Campsite; Additional notes: 23' BRIDGE; Item description: Bridge to access campsite; Specifications: 23' steel I-beam with wood deck;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
586,AST_EX_20241023_171227.jpeg,66171,"Beatrice Lake Trail; Additional notes: NEW IN 2008; Item description: ALUMINUM W RAININGS; Specifications: 15.3M X 1M WIDE ; Comments: GOOD, NEW BRIDGE INSTALLED IN FALL OF 1993.",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
587,AST_EX_20241023_171202.jpeg,66171,"Beatrice Lake Trail; Additional notes: NEW IN 2008; Item description: ALUMINUM W RAININGS; Specifications: 15.3M X 1M WIDE ; Comments: GOOD, NEW BRIDGE INSTALLED IN FALL OF 1993.",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
588,AST_EX_20220605_111611.jpeg,66171,"Beatrice Lake Trail; Additional notes: NEW IN 2008; Item description: ALUMINUM W RAININGS; Specifications: 15.3M X 1M WIDE ; Comments: GOOD, NEW BRIDGE INSTALLED IN FALL OF 1993.",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
589,AST_EX_20220822_085813.jpeg,66173,"Drinnon/Gwillim Lake Trail; Specifications: 2 10"" X 10"" BEAMS 3.5M LONG;",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
590,AST_EX_20220822_090135.jpeg,66174,Drinnon/Gwillim Lake Trail; Item description: Average length 6m; Specifications: I BEAM WITH WOOD AND MESH ;,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,1.0
591,AST_EX_20250827_122100.jpeg,66207,"Vargas Island Hiking Trail; Additional notes: 6100mm span, 1000mm width; constructed by 100mm diameter logs;",Timber,Fallen Tree,Timber,3.0,No railings,20.0,True,Timber,,1.0
592,AST_EX_20250827_122114.jpeg,66207,"Vargas Island Hiking Trail; Additional notes: 6100mm span, 1000mm width; constructed by 100mm diameter logs;",Timber,Fallen Tree,Timber,3.0,No railings,20.0,True,Timber,,1.0
593,AST_EX_20210804_145211.jpeg,66915,Falls Creek Foot Bridge,Steel,Beam,Steel,-1.0,TBD,17.4,True,Steel,,0.9
594,IMG_0366.jpeg,66917,Grouse Creek Horse Bridge on Birch Bluff Connector Trail,Concrete,Beam,Timber,-1.0,TBD,12.4,True,Steel,,0.7
595,AST_EX_20220610_093720.jpeg,66917,Grouse Creek Horse Bridge on Birch Bluff Connector Trail,Concrete,Beam,Timber,-1.0,TBD,12.4,True,Steel,,0.7
596,AST_EX_20220610_093807.jpeg,66917,Grouse Creek Horse Bridge on Birch Bluff Connector Trail,Concrete,Beam,Timber,-1.0,TBD,12.4,True,Steel,,0.7
597,AST_EX_20220610_093738.jpeg,66917,Grouse Creek Horse Bridge on Birch Bluff Connector Trail,Concrete,Beam,Timber,-1.0,TBD,12.4,True,Steel,,0.7
598,AST_IM_20220717_132815.jpeg,66920,Sticta Falls Foot Bridge; Sticta Falls Foot Bridge,Timber,Beam,Timber,-1.0,No railings,9.1,True,Aluminum,,0.9
599,MI_20210803_125418.jpg,66922,Spahats Cr. - Falls Viewpoint; Specifications: 2M X 2M ON TRAIL TO VIEWING PLATFORM ;,Timber,Beam,Timber,-1.0,No railings,0.0,False,Timber,,2.0
600,AST_EX_20210804_122126.jpeg,66923,Ray Farm; Specifications: 4M X 2M ; Comments: BRIDGES NEED REPLACEMENT,TBD,TBD,Timber,-1.0,No railings,0.0,False,Timber,,0.0
601,AST_EX_20260422_114842.jpeg,67205,West Lake Day Use; Item description: BEAVERLY CREEK BRIDGE; Specifications: 5' WIDE X 28' LONGCONCRETE ABUTMENTSSQUARE TIMBER STRINGERS30CM X 20CM STRINGERS ;,Concrete,Beam,Timber,-1.0,TBD,35.0,True,Timber,,5.0
602,AST_EX_20260422_114908.jpeg,67205,West Lake Day Use; Item description: BEAVERLY CREEK BRIDGE; Specifications: 5' WIDE X 28' LONGCONCRETE ABUTMENTSSQUARE TIMBER STRINGERS30CM X 20CM STRINGERS ;,Concrete,Beam,Timber,-1.0,TBD,35.0,True,Timber,,5.0
603,AST_EX_20220331_144247.jpeg,67205,West Lake Day Use; Item description: BEAVERLY CREEK BRIDGE; Specifications: 5' WIDE X 28' LONGCONCRETE ABUTMENTSSQUARE TIMBER STRINGERS30CM X 20CM STRINGERS ;,Concrete,Beam,Timber,-1.0,TBD,35.0,True,Timber,,5.0
604,AST_EX_20220331_144231.jpeg,67205,West Lake Day Use; Item description: BEAVERLY CREEK BRIDGE; Specifications: 5' WIDE X 28' LONGCONCRETE ABUTMENTSSQUARE TIMBER STRINGERS30CM X 20CM STRINGERS ;,Concrete,Beam,Timber,-1.0,TBD,35.0,True,Timber,,5.0
605,AST_IM_20221026_105728 (1).jpeg,79958,First Canyon Foot Bridge,Concrete,Beam,Timber,-1.0,TBD,7.0,True,Timber,,0.84
606,AST_EX_20210804_081708.jpeg,79980,Majerus Farm Foot Bridge; Majerus Farm Foot Bridge,Timber,Truss,Timber,-1.0,No railings,0.0,False,Timber,,0.0
607,AST_IM_20210507_102659.jpeg,80432,Very small wood trail bridge 3ft wide,TBD,TBD,TBD,-1.0,No railings,1.0,False,TBD,,0.0
608,AST_IM_20210507_102842.jpeg,80432,Very small wood trail bridge 3ft wide,TBD,TBD,TBD,-1.0,No railings,1.0,False,TBD,,0.0
609,AST_IM_20210507_112121.jpeg,80451,Wooden trail bridge at lily pond,Concrete,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.0
610,AST_IM_20210507_112135.jpeg,80451,Wooden trail bridge at lily pond,Concrete,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.0
611,AST_IM_20210507_112155.jpeg,80451,Wooden trail bridge at lily pond,Concrete,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.0
612,20210519_200743.jpg,80596,"3.25m long bridge no railings, could be a boardwalk",TBD,TBD,Timber,-1.0,No railings,3.0,True,Timber,,1.0
613,MI_20210622_134558.jpg,81415,Bridge,TBD,TBD,TBD,-1.0,No railings,6.0,False,TBD,,0.0
614,MI_20210622_133923.jpg,81419,Bridge,TBD,TBD,TBD,-1.0,No railings,6.0,False,TBD,,0.0
615,IMG_0961.JPG,81692,Bridge,TBD,TBD,TBD,-1.0,2 railings,7.0,False,TBD,,0.0
616,AST_IM_20210625_122036.jpeg,81808,Trail bridge in good condition. Made of wood and it’s solid,TBD,Beam,Timber,-1.0,TBD,8.0,True,Timber,,2.0
617,AST_IM_20210630_143507.jpeg,82270,Trail bridge made of wood and in decent condition.,Timber,Beam,Timber,-1.0,No railings,6.0,True,Timber,,1.0
618,MI_20210705_140121.jpg,82379,Wooden. Day use area.,TBD,TBD,Timber,-1.0,TBD,0.0,False,TBD,,0.0
619,MI_20210705_145854.jpg,82385,At start of Red Bluff trail,TBD,Beam,Timber,-1.0,TBD,6.0,True,Timber,,1.0
620,AST_EX_20240728_101533.jpeg,83116,Log Foot Bridge,Timber,Beam,Timber,-1.0,No railings,9.0,True,Timber,,0.0
621,AST_EX_20240728_101541.jpeg,83116,Log Foot Bridge,Timber,Beam,Timber,-1.0,No railings,9.0,True,Timber,,0.0
622,202207_buckley bridge.jpg,83116,Log Foot Bridge,Timber,Beam,Timber,-1.0,No railings,9.0,True,Timber,,0.0
623,AST_IM_20210708_111955.jpeg,83116,Log Foot Bridge,Timber,Beam,Timber,-1.0,No railings,9.0,True,Timber,,0.0
