asset_id,filename,file_id,profile_name,image_path,attr_fall_height,attr_has_pedestrian_railing,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_position,fall_height_bin,steps_bin
109150,AST_IM_20220721_114359.jpeg,56733,Stairs,data/citywide/images/356/109150/56733__AST_IM_20220721_114359.jpeg,,No railings,Timber/Wood,,At-Grade,,
109153,AST_IM_20220721_121814.jpeg,56725,Stairs,data/citywide/images/356/109153/56725__AST_IM_20220721_121814.jpeg,,No railings,Box Step,,At-Grade,,
109154,AST_IM_20220721_125928.jpeg,56717,Stairs,data/citywide/images/356/109154/56717__AST_IM_20220721_125928.jpeg,,No railings,Timber/Wood,,Elevated,,
109155,AST_IM_20220721_122330.jpeg,56740,Stairs,data/citywide/images/356/109155/56740__AST_IM_20220721_122330.jpeg,,No railings,Timber/Wood,,Elevated,,
109157,AST_IM_20220721_120205.jpeg,56735,Stairs,data/citywide/images/356/109157/56735__AST_IM_20220721_120205.jpeg,,No railings,Box Step,,At-Grade,,
109159,AST_IM_20220721_122111.jpeg,56741,Stairs,data/citywide/images/356/109159/56741__AST_IM_20220721_122111.jpeg,,No railings,Box Step,,At-Grade,,
109165,AST_IM_20220721_123240.jpeg,56742,Stairs,data/citywide/images/356/109165/56742__AST_IM_20220721_123240.jpeg,,No railings,Timber/Wood,,Elevated,,
109628,AST_EX_20241025_095401.jpeg,76406,Stairs,data/citywide/images/356/109628/76406__AST_EX_20241025_095401.jpeg,,1 railing,Timber/Wood,,Elevated,,
109719,AST_EX_20241025_141250.jpeg,76389,Stairs,data/citywide/images/356/109719/76389__AST_EX_20241025_141250.jpeg,,1 railing,Timber/Wood,,Elevated,,
109762,AST_IM_20220803_121805.jpeg,57609,Stairs,data/citywide/images/356/109762/57609__AST_IM_20220803_121805.jpeg,,No railings,Rock/Stone,,At-Grade,,
109801,AST_IM_20220708_121230.jpeg,57727,Stairs,data/citywide/images/356/109801/57727__AST_IM_20220708_121230.jpeg,,1 railing,Concrete,,At-Grade,,
109803,AST_IM_20220708_124110.jpeg,57700,Stairs,data/citywide/images/356/109803/57700__AST_IM_20220708_124110.jpeg,,1 railing,Concrete,,At-Grade,,
109803,AST_EX_20250512_113001.jpeg,81923,Stairs,data/citywide/images/356/109803/81923__AST_EX_20250512_113001.jpeg,,1 railing,Concrete,,At-Grade,,
109803,AST_EX_20250512_111844.jpeg,82015,Stairs,data/citywide/images/356/109803/82015__AST_EX_20250512_111844.jpeg,,1 railing,Concrete,,At-Grade,,
109804,AST_IM_20220708_125607.jpeg,57679,Stairs,data/citywide/images/356/109804/57679__AST_IM_20220708_125607.jpeg,,1 railing,Concrete,,At-Grade,,
109804,AST_EX_20250512_110503.jpeg,81997,Stairs,data/citywide/images/356/109804/81997__AST_EX_20250512_110503.jpeg,,1 railing,Concrete,,At-Grade,,
109806,AST_IM_20220708_132319.jpeg,57680,Stairs,data/citywide/images/356/109806/57680__AST_IM_20220708_132319.jpeg,,1 railing,Concrete,,At-Grade,,
109807,AST_IM_20220708_121521.jpeg,57710,Stairs,data/citywide/images/356/109807/57710__AST_IM_20220708_121521.jpeg,,No railings,Concrete,,At-Grade,,
109807,AST_EX_20250512_114026.jpeg,81910,Stairs,data/citywide/images/356/109807/81910__AST_EX_20250512_114026.jpeg,,No railings,Concrete,,At-Grade,,
109919,AST_IM_20220804_145845.jpeg,57887,Stairs,data/citywide/images/356/109919/57887__AST_IM_20220804_145845.jpeg,,2 railings,Timber/Wood,,Elevated,,
109959,AST_IM_20220805_115759.jpeg,57981,Stairs,data/citywide/images/356/109959/57981__AST_IM_20220805_115759.jpeg,,No railings,Rock/Stone,,At-Grade,,
109959,AST_EX_20251210_111457.jpeg,92168,Stairs,data/citywide/images/356/109959/92168__AST_EX_20251210_111457.jpeg,,No railings,Rock/Stone,,At-Grade,,
110086,AST_IM_20220805_150233.jpeg,58005,Stairs,data/citywide/images/356/110086/58005__AST_IM_20220805_150233.jpeg,,No railings,Rock/Stone,,At-Grade,,
110087,AST_EX_20251210_120332.jpeg,92001,Stairs,data/citywide/images/356/110087/92001__AST_EX_20251210_120332.jpeg,,,Rock/Stone,,,,
110173,AST_IM_20220806_152457.jpeg,58074,Stairs,data/citywide/images/356/110173/58074__AST_IM_20220806_152457.jpeg,,No railings,Timber/Wood,,At-Grade,,
110175,AST_IM_20220806_151241.jpeg,58189,Stairs,data/citywide/images/356/110175/58189__AST_IM_20220806_151241.jpeg,,No railings,,,At-Grade,,
110212,AST_EX_20240629_145528.jpeg,70126,Stairs,data/citywide/images/356/110212/70126__AST_EX_20240629_145528.jpeg,,No railings,Box Step,,At-Grade,,
110212,AST_EX_20240629_145350.jpeg,70149,Stairs,data/citywide/images/356/110212/70149__AST_EX_20240629_145350.jpeg,,No railings,Box Step,,At-Grade,,
110212,AST_EX_20240629_145429.jpeg,70164,Stairs,data/citywide/images/356/110212/70164__AST_EX_20240629_145429.jpeg,,No railings,Box Step,,At-Grade,,
110284,AST_IM_20220807_095944.jpeg,58238,Stairs,data/citywide/images/356/110284/58238__AST_IM_20220807_095944.jpeg,,No railings,Timber/Wood,,At-Grade,,
110287,AST_IM_20220807_100757.jpeg,58204,Stairs,data/citywide/images/356/110287/58204__AST_IM_20220807_100757.jpeg,,1 railing,Timber/Wood,,Elevated,,
110287,AST_IM_20220807_100742.jpeg,58228,Stairs,data/citywide/images/356/110287/58228__AST_IM_20220807_100742.jpeg,,1 railing,Timber/Wood,,Elevated,,
110371,AST_IM_20220808_100358.jpeg,58422,Stairs,data/citywide/images/356/110371/58422__AST_IM_20220808_100358.jpeg,,No railings,Timber/Wood,,At-Grade,,
110378,AST_IM_20220808_115327.jpeg,58408,Stairs,data/citywide/images/356/110378/58408__AST_IM_20220808_115327.jpeg,,No railings,Timber/Wood,,At-Grade,,
110568,AST_IM_20220809_093857.jpeg,58595,Stairs,data/citywide/images/356/110568/58595__AST_IM_20220809_093857.jpeg,,1 railing,Timber/Wood,,Elevated,,
110703,AST_IM_20220810_140426.jpeg,58684,Stairs,data/citywide/images/356/110703/58684__AST_IM_20220810_140426.jpeg,,No railings,Box Step,,At-Grade,,
110706,AST_IM_20220810_141428.jpeg,58688,Stairs,data/citywide/images/356/110706/58688__AST_IM_20220810_141428.jpeg,,No railings,Box Step,,At-Grade,,
110828,AST_IM_20220810_131753.jpeg,58770,Stairs,data/citywide/images/356/110828/58770__AST_IM_20220810_131753.jpeg,,,,,Other,,
110828,AST_IM_20220810_131804.jpeg,58772,Stairs,data/citywide/images/356/110828/58772__AST_IM_20220810_131804.jpeg,,,,,Other,,
110869,MI_20220811_134621.jpg,58847,Stairs,data/citywide/images/356/110869/58847__MI_20220811_134621.jpg,,No railings,Timber/Wood,,At-Grade,,
110871,MI_20220811_134922.jpg,58845,Stairs,data/citywide/images/356/110871/58845__MI_20220811_134922.jpg,,No railings,Timber/Wood,,At-Grade,,
110875,AST_IM_20220811_130420.jpeg,58855,Stairs,data/citywide/images/356/110875/58855__AST_IM_20220811_130420.jpeg,,No railings,Timber/Wood,,At-Grade,,
111450,AST_IM_20220814_102638.jpeg,59373,Stairs,data/citywide/images/356/111450/59373__AST_IM_20220814_102638.jpeg,,No railings,Box Step,,At-Grade,,
111450,AST_IM_20220814_102704.jpeg,59389,Stairs,data/citywide/images/356/111450/59389__AST_IM_20220814_102704.jpeg,,No railings,Box Step,,At-Grade,,
111450,AST_IM_20220814_102621.jpeg,59390,Stairs,data/citywide/images/356/111450/59390__AST_IM_20220814_102621.jpeg,,No railings,Box Step,,At-Grade,,
111458,AST_IM_20220814_105642.jpeg,59417,Stairs,data/citywide/images/356/111458/59417__AST_IM_20220814_105642.jpeg,,No railings,Box Step,,At-Grade,,
111458,AST_IM_20220814_105702.jpeg,59419,Stairs,data/citywide/images/356/111458/59419__AST_IM_20220814_105702.jpeg,,No railings,Box Step,,At-Grade,,
111482,AST_EX_20241213_115735.jpeg,78113,Stairs,data/citywide/images/356/111482/78113__AST_EX_20241213_115735.jpeg,,1 railing,Rock/Stone,,At-Grade,,
111482,IMG_0035.JPEG,78475,Stairs,data/citywide/images/356/111482/78475__IMG_0035.JPEG,,1 railing,Rock/Stone,,At-Grade,,
111583,AST_IM_20220815_140650.jpeg,59500,Stairs,data/citywide/images/356/111583/59500__AST_IM_20220815_140650.jpeg,,,Rock/Stone,,At-Grade,,
111787,AST_IM_20220808_111700.jpeg,59701,Stairs,data/citywide/images/356/111787/59701__AST_IM_20220808_111700.jpeg,,1 railing,Timber/Wood,,Elevated,,
112127,AST_IM_20220815_135102.jpeg,60361,Stairs,data/citywide/images/356/112127/60361__AST_IM_20220815_135102.jpeg,,No railings,Timber/Wood,,At-Grade,,
112127,AST_EX_20230928_101315.jpeg,66580,Stairs,data/citywide/images/356/112127/66580__AST_EX_20230928_101315.jpeg,,No railings,Timber/Wood,,At-Grade,,
112342,AST_IM_20220712_101742.jpeg,60565,Stairs,data/citywide/images/356/112342/60565__AST_IM_20220712_101742.jpeg,,1 railing,Timber/Wood,,Elevated,,
112490,AST_IM_20220822_153054.jpeg,60811,Stairs,data/citywide/images/356/112490/60811__AST_IM_20220822_153054.jpeg,,No railings,Box Step,,At-Grade,,
112490,AST_IM_20220822_153040.jpeg,60816,Stairs,data/citywide/images/356/112490/60816__AST_IM_20220822_153040.jpeg,,No railings,Box Step,,At-Grade,,
112573,AST_IM_20220823_111328.jpeg,60943,Stairs,data/citywide/images/356/112573/60943__AST_IM_20220823_111328.jpeg,,No railings,Box Step,,At-Grade,,
112902,AST_IM_20220825_103809.jpeg,61296,Stairs,data/citywide/images/356/112902/61296__AST_IM_20220825_103809.jpeg,,No railings,Box Step,,At-Grade,,
112908,AST_IM_20220825_115348.jpeg,61288,Stairs,data/citywide/images/356/112908/61288__AST_IM_20220825_115348.jpeg,,No railings,Concrete,,At-Grade,,
113149,AST_IM_20220826_121538.jpeg,61478,Stairs,data/citywide/images/356/113149/61478__AST_IM_20220826_121538.jpeg,,No railings,Timber/Wood,,Elevated,,
113157,AST_IM_20220826_135847.jpeg,61469,Stairs,data/citywide/images/356/113157/61469__AST_IM_20220826_135847.jpeg,,1 railing,Timber/Wood,,Elevated,,
113160,AST_IM_20220826_134522.jpeg,61465,Stairs,data/citywide/images/356/113160/61465__AST_IM_20220826_134522.jpeg,,1 railing,Timber/Wood,,Elevated,,
113161,AST_IM_20220826_135628.jpeg,61460,Stairs,data/citywide/images/356/113161/61460__AST_IM_20220826_135628.jpeg,,1 railing,Timber/Wood,,Elevated,,
113162,AST_IM_20220826_134624.jpeg,61462,Stairs,data/citywide/images/356/113162/61462__AST_IM_20220826_134624.jpeg,,1 railing,Timber/Wood,,Elevated,,
113174,AST_IM_20220826_114130.jpeg,61508,Stairs,data/citywide/images/356/113174/61508__AST_IM_20220826_114130.jpeg,,No railings,Timber/Wood,,At-Grade,,
113174,AST_EX_20241024_154740.jpeg,76421,Stairs,data/citywide/images/356/113174/76421__AST_EX_20241024_154740.jpeg,,No railings,Timber/Wood,,At-Grade,,
113185,AST_IM_20220826_141901.jpeg,61493,Stairs,data/citywide/images/356/113185/61493__AST_IM_20220826_141901.jpeg,,1 railing,Timber/Wood,,Elevated,,
113187,AST_IM_20220826_134835.jpeg,61507,Stairs,data/citywide/images/356/113187/61507__AST_IM_20220826_134835.jpeg,,1 railing,Timber/Wood,,Elevated,,
113191,AST_IM_20220826_133431.jpeg,61517,Stairs,data/citywide/images/356/113191/61517__AST_IM_20220826_133431.jpeg,,No railings,Box Step,,At-Grade,,
113193,AST_IM_20220826_135605.jpeg,61495,Stairs,data/citywide/images/356/113193/61495__AST_IM_20220826_135605.jpeg,,1 railing,Timber/Wood,,Elevated,,
113194,AST_IM_20220826_140826.jpeg,61494,Stairs,data/citywide/images/356/113194/61494__AST_IM_20220826_140826.jpeg,,1 railing,Timber/Wood,,Elevated,,
113196,AST_IM_20220826_132516.jpeg,61511,Stairs,data/citywide/images/356/113196/61511__AST_IM_20220826_132516.jpeg,,1 railing,Timber/Wood,,Elevated,,
113200,AST_IM_20220826_133720.jpeg,61520,Stairs,data/citywide/images/356/113200/61520__AST_IM_20220826_133720.jpeg,,No railings,Box Step,,At-Grade,,
113203,AST_IM_20220826_132934.jpeg,61496,Stairs,data/citywide/images/356/113203/61496__AST_IM_20220826_132934.jpeg,,1 railing,Timber/Wood,,Elevated,,
113204,AST_IM_20220826_134000.jpeg,61502,Stairs,data/citywide/images/356/113204/61502__AST_IM_20220826_134000.jpeg,,No railings,Timber/Wood,,Elevated,,
113205,AST_IM_20220826_140308.jpeg,61500,Stairs,data/citywide/images/356/113205/61500__AST_IM_20220826_140308.jpeg,,1 railing,Timber/Wood,,At-Grade,,
113205,AST_IM_20220826_140256.jpeg,61509,Stairs,data/citywide/images/356/113205/61509__AST_IM_20220826_140256.jpeg,,1 railing,Timber/Wood,,At-Grade,,
114558,AST_IM_20220901_123337.jpeg,62843,Stairs,data/citywide/images/356/114558/62843__AST_IM_20220901_123337.jpeg,,No railings,Rock/Stone,,At-Grade,,
114567,AST_IM_20220901_143804.jpeg,62807,Stairs,data/citywide/images/356/114567/62807__AST_IM_20220901_143804.jpeg,,,Rock/Stone,,,,
114575,AST_IM_20220901_131132.jpeg,62836,Stairs,data/citywide/images/356/114575/62836__AST_IM_20220901_131132.jpeg,,No railings,Timber/Wood,,At-Grade,,
114575,AST_IM_20220901_131047.jpeg,62840,Stairs,data/citywide/images/356/114575/62840__AST_IM_20220901_131047.jpeg,,No railings,Timber/Wood,,At-Grade,,
115040,AST_IM_20220917_142003.jpeg,63288,Stairs,data/citywide/images/356/115040/63288__AST_IM_20220917_142003.jpeg,,No railings,Box Step,,At-Grade,,
115040,AST_EX_20250811_115228.jpeg,86156,Stairs,data/citywide/images/356/115040/86156__AST_EX_20250811_115228.jpeg,,No railings,Box Step,,At-Grade,,
115046,AST_IM_20220917_143144.jpeg,63284,Stairs,data/citywide/images/356/115046/63284__AST_IM_20220917_143144.jpeg,,1 railing,Concrete,,At-Grade,,
115090,AST_IM_20220917_142622.jpeg,63311,Stairs,data/citywide/images/356/115090/63311__AST_IM_20220917_142622.jpeg,,1 railing,Concrete,,At-Grade,,
115090,AST_EX_20250811_122144.jpeg,86192,Stairs,data/citywide/images/356/115090/86192__AST_EX_20250811_122144.jpeg,,1 railing,Concrete,,At-Grade,,
115706,AST_IM_20221005_130347.jpeg,63838,Stairs,data/citywide/images/356/115706/63838__AST_IM_20221005_130347.jpeg,,No railings,Rock/Stone,,At-Grade,,
116610,AST_IM_20230125_132941.jpeg,64549,Stairs,data/citywide/images/356/116610/64549__AST_IM_20230125_132941.jpeg,,2 railings,Timber/Wood,,Elevated,,
116732,AST_IM_20230302_124055.jpeg,64675,Stairs,data/citywide/images/356/116732/64675__AST_IM_20230302_124055.jpeg,,No railings,Timber/Wood,,,,
116732,AST_IM_20230302_124112.jpeg,64676,Stairs,data/citywide/images/356/116732/64676__AST_IM_20230302_124112.jpeg,,No railings,Timber/Wood,,,,
116796,AST_IM_20230310_141255.jpeg,64740,Stairs,data/citywide/images/356/116796/64740__AST_IM_20230310_141255.jpeg,,1 railing,Timber/Wood,,Elevated,,
116796,AST_IM_20230310_141248.jpeg,64741,Stairs,data/citywide/images/356/116796/64741__AST_IM_20230310_141248.jpeg,,1 railing,Timber/Wood,,Elevated,,
116796,AST_EX_20250518_131928.jpeg,82185,Stairs,data/citywide/images/356/116796/82185__AST_EX_20250518_131928.jpeg,,1 railing,Timber/Wood,,Elevated,,
116796,AST_EX_20250518_131945.jpeg,82186,Stairs,data/citywide/images/356/116796/82186__AST_EX_20250518_131945.jpeg,,1 railing,Timber/Wood,,Elevated,,
117016,AST_IM_20220727_101735.jpeg,65026,Stairs,data/citywide/images/356/117016/65026__AST_IM_20220727_101735.jpeg,,1 railing,Timber/Wood,,Elevated,,
117016,AST_EX_20230607_114050.jpeg,65051,Stairs,data/citywide/images/356/117016/65051__AST_EX_20230607_114050.jpeg,,1 railing,Timber/Wood,,Elevated,,
117044,AST_IM_20230608_100835.jpeg,65058,Stairs,data/citywide/images/356/117044/65058__AST_IM_20230608_100835.jpeg,,1 railing,Timber/Wood,,Elevated,,
117052,AST_IM_20230608_101411.jpeg,65068,Stairs,data/citywide/images/356/117052/65068__AST_IM_20230608_101411.jpeg,,1 railing,Timber/Wood,,Elevated,,
117194,AST_IM_20230616_115312.jpeg,65244,Stairs,data/citywide/images/356/117194/65244__AST_IM_20230616_115312.jpeg,,No railings,Timber/Wood,,,,
117202,AST_IM_20230616_135338.jpeg,65238,Stairs,data/citywide/images/356/117202/65238__AST_IM_20230616_135338.jpeg,,1 railing,Timber/Wood,,Elevated,,
117202,AST_IM_20230616_135404.jpeg,65239,Stairs,data/citywide/images/356/117202/65239__AST_IM_20230616_135404.jpeg,,1 railing,Timber/Wood,,Elevated,,
117202,AST_IM_20230616_135345.jpeg,65259,Stairs,data/citywide/images/356/117202/65259__AST_IM_20230616_135345.jpeg,,1 railing,Timber/Wood,,Elevated,,
117205,AST_IM_20230616_133800.jpeg,65242,Stairs,data/citywide/images/356/117205/65242__AST_IM_20230616_133800.jpeg,,1 railing,Timber/Wood,,Elevated,,
117209,AST_IM_20230616_134330.jpeg,65241,Stairs,data/citywide/images/356/117209/65241__AST_IM_20230616_134330.jpeg,,1 railing,Timber/Wood,,Elevated,,
117209,AST_IM_20230616_134250.jpeg,65261,Stairs,data/citywide/images/356/117209/65261__AST_IM_20230616_134250.jpeg,,1 railing,Timber/Wood,,Elevated,,
117209,AST_IM_20230616_134244.jpeg,65262,Stairs,data/citywide/images/356/117209/65262__AST_IM_20230616_134244.jpeg,,1 railing,Timber/Wood,,Elevated,,
117219,AST_IM_20230616_135016.jpeg,65240,Stairs,data/citywide/images/356/117219/65240__AST_IM_20230616_135016.jpeg,,1 railing,Timber/Wood,,Elevated,,
117219,AST_IM_20230616_135030.jpeg,65279,Stairs,data/citywide/images/356/117219/65279__AST_IM_20230616_135030.jpeg,,1 railing,Timber/Wood,,Elevated,,
117311,IMG_1752.JPG,65529,Stairs,data/citywide/images/356/117311/65529__IMG_1752.JPG,,2 railings,Box Step,,At-Grade,,
117311,IMG_1956.JPG,65530,Stairs,data/citywide/images/356/117311/65530__IMG_1956.JPG,,2 railings,Box Step,,At-Grade,,
117575,AST_IM_20230816_143034.jpeg,65805,Stairs,data/citywide/images/356/117575/65805__AST_IM_20230816_143034.jpeg,,No railings,Timber/Wood,,At-Grade,,
117575,AST_EX_20240608_110845.jpeg,69890,Stairs,data/citywide/images/356/117575/69890__AST_EX_20240608_110845.jpeg,,No railings,Timber/Wood,,At-Grade,,
117585,AST_IM_20230817_145230.jpeg,65819,Stairs,data/citywide/images/356/117585/65819__AST_IM_20230817_145230.jpeg,,1 railing,Timber/Wood,,Elevated,,
117585,AST_EX_20240608_132500.jpeg,69870,Stairs,data/citywide/images/356/117585/69870__AST_EX_20240608_132500.jpeg,,1 railing,Timber/Wood,,Elevated,,
117590,AST_IM_20230817_143746.jpeg,65825,Stairs,data/citywide/images/356/117590/65825__AST_IM_20230817_143746.jpeg,,No railings,Timber/Wood,,Elevated,,
117590,AST_EX_20240608_113035.jpeg,69871,Stairs,data/citywide/images/356/117590/69871__AST_EX_20240608_113035.jpeg,,No railings,Timber/Wood,,Elevated,,
117800,AST_IM_20230904_090431.jpeg,66160,Stairs,data/citywide/images/356/117800/66160__AST_IM_20230904_090431.jpeg,,No railings,Box Step,,At-Grade,,
117808,AST_IM_20230904_100147.jpeg,66155,Stairs,data/citywide/images/356/117808/66155__AST_IM_20230904_100147.jpeg,,,Timber/Wood,,At-Grade,,
118199,moul falls stairs.jpg,67504,Stairs,data/citywide/images/356/118199/67504__moul_falls_stairs.jpg,,2 railings,Metal,,Elevated,,
118556,New stairs.jpg,66946,Stairs,data/citywide/images/356/118556/66946__New_stairs.jpg,,1 railing,Timber/Wood,,Elevated,,
120519,MI_20240606_101253.jpg,69315,Stairs,data/citywide/images/356/120519/69315__MI_20240606_101253.jpg,,No railings,Timber/Wood,,At-Grade,,
120546,AST_IM_20240607_113647.jpeg,69389,Stairs,data/citywide/images/356/120546/69389__AST_IM_20240607_113647.jpeg,,No railings,Box Step,,At-Grade,,
120733,AST_IM_20240608_142457.jpeg,69866,Stairs,data/citywide/images/356/120733/69866__AST_IM_20240608_142457.jpeg,,No railings,Timber/Wood,,Elevated,,
120734,AST_IM_20240608_143537.jpeg,69884,Stairs,data/citywide/images/356/120734/69884__AST_IM_20240608_143537.jpeg,,No railings,Timber/Wood,,Elevated,,
121000,AST_IM_20240629_095709.jpeg,70229,Stairs,data/citywide/images/356/121000/70229__AST_IM_20240629_095709.jpeg,,1 railing,Timber/Wood,,Elevated,,
121000,AST_IM_20240629_095702.jpeg,70231,Stairs,data/citywide/images/356/121000/70231__AST_IM_20240629_095702.jpeg,,1 railing,Timber/Wood,,Elevated,,
121000,AST_IM_20240629_094156.jpeg,70248,Stairs,data/citywide/images/356/121000/70248__AST_IM_20240629_094156.jpeg,,1 railing,Timber/Wood,,Elevated,,
121001,AST_IM_20240629_110239.jpeg,70216,Stairs,data/citywide/images/356/121001/70216__AST_IM_20240629_110239.jpeg,,1 railing,Timber/Wood,,Elevated,,
121001,AST_IM_20240629_110215.jpeg,70227,Stairs,data/citywide/images/356/121001/70227__AST_IM_20240629_110215.jpeg,,1 railing,Timber/Wood,,Elevated,,
121001,AST_IM_20240629_110231.jpeg,70228,Stairs,data/citywide/images/356/121001/70228__AST_IM_20240629_110231.jpeg,,1 railing,Timber/Wood,,Elevated,,
121001,AST_IM_20240629_110204.jpeg,70242,Stairs,data/citywide/images/356/121001/70242__AST_IM_20240629_110204.jpeg,,1 railing,Timber/Wood,,Elevated,,
121001,AST_IM_20240629_110245.jpeg,70243,Stairs,data/citywide/images/356/121001/70243__AST_IM_20240629_110245.jpeg,,1 railing,Timber/Wood,,Elevated,,
121001,AST_IM_20240629_103824.jpeg,70244,Stairs,data/citywide/images/356/121001/70244__AST_IM_20240629_103824.jpeg,,1 railing,Timber/Wood,,Elevated,,
121013,AST_IM_20240629_110908.jpeg,70215,Stairs,data/citywide/images/356/121013/70215__AST_IM_20240629_110908.jpeg,,No railings,Timber/Wood,,Elevated,,
121013,AST_IM_20240629_110850.jpeg,70241,Stairs,data/citywide/images/356/121013/70241__AST_IM_20240629_110850.jpeg,,No railings,Timber/Wood,,Elevated,,
121014,AST_IM_20240629_134558.jpeg,70221,Stairs,data/citywide/images/356/121014/70221__AST_IM_20240629_134558.jpeg,,No railings,Timber/Wood,,Elevated,,
121016,AST_IM_20240629_142808.jpeg,70219,Stairs,data/citywide/images/356/121016/70219__AST_IM_20240629_142808.jpeg,,No railings,Timber/Wood,,Elevated,,
121016,AST_IM_20240629_142757.jpeg,70220,Stairs,data/citywide/images/356/121016/70220__AST_IM_20240629_142757.jpeg,,No railings,Timber/Wood,,Elevated,,
121016,AST_IM_20240629_142823.jpeg,70230,Stairs,data/citywide/images/356/121016/70230__AST_IM_20240629_142823.jpeg,,No railings,Timber/Wood,,Elevated,,
121016,AST_IM_20240629_142817.jpeg,70235,Stairs,data/citywide/images/356/121016/70235__AST_IM_20240629_142817.jpeg,,No railings,Timber/Wood,,Elevated,,
121016,AST_IM_20240629_142751.jpeg,70236,Stairs,data/citywide/images/356/121016/70236__AST_IM_20240629_142751.jpeg,,No railings,Timber/Wood,,Elevated,,
121016,AST_IM_20240629_142745.jpeg,70237,Stairs,data/citywide/images/356/121016/70237__AST_IM_20240629_142745.jpeg,,No railings,Timber/Wood,,Elevated,,
121017,AST_IM_20240629_133248.jpeg,70223,Stairs,data/citywide/images/356/121017/70223__AST_IM_20240629_133248.jpeg,,No railings,Timber/Wood,,Elevated,,
121018,AST_IM_20240629_102156.jpeg,70246,Stairs,data/citywide/images/356/121018/70246__AST_IM_20240629_102156.jpeg,,2 railings,Timber/Wood,,Elevated,,
121018,AST_IM_20240629_101618.jpeg,70265,Stairs,data/citywide/images/356/121018/70265__AST_IM_20240629_101618.jpeg,,2 railings,Timber/Wood,,Elevated,,
121019,AST_IM_20240629_145442.jpeg,70218,Stairs,data/citywide/images/356/121019/70218__AST_IM_20240629_145442.jpeg,,No railings,Timber/Wood,,Elevated,,
121019,AST_IM_20240629_145516.jpeg,70273,Stairs,data/citywide/images/356/121019/70273__AST_IM_20240629_145516.jpeg,,No railings,Timber/Wood,,Elevated,,
121071,AST_IM_20240709_100024.jpeg,70776,Stairs,data/citywide/images/356/121071/70776__AST_IM_20240709_100024.jpeg,,No railings,Box Step,,At-Grade,,
121484,AST_IM_20240730_132701.jpeg,71832,Stairs,data/citywide/images/356/121484/71832__AST_IM_20240730_132701.jpeg,,No railings,Box Step,,At-Grade,,
121499,AST_IM_20240801_153342.jpeg,71875,Stairs,data/citywide/images/356/121499/71875__AST_IM_20240801_153342.jpeg,2.0,2 railings,Timber/Wood,9.0,Elevated,high (>1.2m),few (<10)
121499,AST_EX_20250707_102932.jpeg,84492,Stairs,data/citywide/images/356/121499/84492__AST_EX_20250707_102932.jpeg,2.0,2 railings,Timber/Wood,9.0,Elevated,high (>1.2m),few (<10)
121503,AST_IM_20240801_152836.jpeg,71877,Stairs,data/citywide/images/356/121503/71877__AST_IM_20240801_152836.jpeg,2.0,2 railings,Timber/Wood,7.0,Elevated,high (>1.2m),few (<10)
121503,AST_EX_20250707_104423.jpeg,84485,Stairs,data/citywide/images/356/121503/84485__AST_EX_20250707_104423.jpeg,2.0,2 railings,Timber/Wood,7.0,Elevated,high (>1.2m),few (<10)
121829,20240731_130741.jpg,72736,Stairs,data/citywide/images/356/121829/72736__20240731_130741.jpg,,No railings,Box Step,,At-Grade,,
121917,AST_IM_20240830_165509.jpeg,73029,Stairs,data/citywide/images/356/121917/73029__AST_IM_20240830_165509.jpeg,,No railings,Box Step,,At-Grade,,
121918,AST_IM_20240830_111534.jpeg,73032,Stairs,data/citywide/images/356/121918/73032__AST_IM_20240830_111534.jpeg,,1 railing,Timber/Wood,,Elevated,,
121919,AST_IM_20240831_084956.jpeg,73042,Stairs,data/citywide/images/356/121919/73042__AST_IM_20240831_084956.jpeg,,2 railings,Timber/Wood,,Elevated,,
121920,AST_IM_20240831_084200.jpeg,73043,Stairs,data/citywide/images/356/121920/73043__AST_IM_20240831_084200.jpeg,,2 railings,Timber/Wood,,Elevated,,
121921,AST_IM_20240831_085345.jpeg,73041,Stairs,data/citywide/images/356/121921/73041__AST_IM_20240831_085345.jpeg,,2 railings,Timber/Wood,,Elevated,,
122192,AST_IM_20240823_141235.jpeg,73754,Stairs,data/citywide/images/356/122192/73754__AST_IM_20240823_141235.jpeg,,No railings,Timber/Wood,,Elevated,,
122192,AST_IM_20240823_141305.jpeg,73755,Stairs,data/citywide/images/356/122192/73755__AST_IM_20240823_141305.jpeg,,No railings,Timber/Wood,,Elevated,,
122192,AST_IM_20240823_141244.jpeg,73777,Stairs,data/citywide/images/356/122192/73777__AST_IM_20240823_141244.jpeg,,No railings,Timber/Wood,,Elevated,,
122192,AST_IM_20240823_141149.jpeg,73779,Stairs,data/citywide/images/356/122192/73779__AST_IM_20240823_141149.jpeg,,No railings,Timber/Wood,,Elevated,,
122192,AST_IM_20240823_141221.jpeg,73796,Stairs,data/citywide/images/356/122192/73796__AST_IM_20240823_141221.jpeg,,No railings,Timber/Wood,,Elevated,,
122611,AST_IM_20241012_160213.jpeg,75043,Stairs,data/citywide/images/356/122611/75043__AST_IM_20241012_160213.jpeg,,No railings,Box Step,,At-Grade,,
122646,AST_IM_20241016_132050.jpeg,75213,Stairs,data/citywide/images/356/122646/75213__AST_IM_20241016_132050.jpeg,,2 railings,Timber/Wood,,Elevated,,
