asset_id,filename,file_id,profile_name,image_path,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
90430,AST_IM_20210922_131342.jpeg,23765,Boardwalk < 1.2m High,data/citywide/images/337/90430/23765__AST_IM_20210922_131342.jpeg,Timber,,No,No railings,125.0,Timber,1.0,long (>100m),standard (0.9-1.5m),
90431,AST_IM_20210922_163422.jpeg,23668,Boardwalk < 1.2m High,data/citywide/images/337/90431/23668__AST_IM_20210922_163422.jpeg,Timber,,No,No railings,40.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90433,AST_IM_20210922_171337.jpeg,23665,Boardwalk < 1.2m High,data/citywide/images/337/90433/23665__AST_IM_20210922_171337.jpeg,Timber,,No,No railings,7.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90432,AST_IM_20210922_151133.jpeg,23715,Boardwalk < 1.2m High,data/citywide/images/337/90432/23715__AST_IM_20210922_151133.jpeg,Timber,,No,No railings,26.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90434,AST_IM_20210922_135237.jpeg,23747,Boardwalk < 1.2m High,data/citywide/images/337/90434/23747__AST_IM_20210922_135237.jpeg,Timber,,No,No railings,25.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90435,AST_IM_20210922_172843.jpeg,23674,Boardwalk < 1.2m High,data/citywide/images/337/90435/23674__AST_IM_20210922_172843.jpeg,Timber,,No,No railings,20.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90436,AST_IM_20210922_152524.jpeg,23735,Boardwalk < 1.2m High,data/citywide/images/337/90436/23735__AST_IM_20210922_152524.jpeg,Timber,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90437,AST_IM_20210922_143348.jpeg,23723,Boardwalk < 1.2m High,data/citywide/images/337/90437/23723__AST_IM_20210922_143348.jpeg,Timber,,No,No railings,20.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90438,AST_IM_20210922_145847.jpeg,23719,Boardwalk < 1.2m High,data/citywide/images/337/90438/23719__AST_IM_20210922_145847.jpeg,Timber,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90440,AST_IM_20210922_154422.jpeg,23737,Boardwalk < 1.2m High,data/citywide/images/337/90440/23737__AST_IM_20210922_154422.jpeg,Timber,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90439,AST_IM_20210922_171511.jpeg,23680,Boardwalk < 1.2m High,data/citywide/images/337/90439/23680__AST_IM_20210922_171511.jpeg,Timber,,No,No railings,4.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90441,AST_IM_20210922_151030.jpeg,23745,Boardwalk < 1.2m High,data/citywide/images/337/90441/23745__AST_IM_20210922_151030.jpeg,Timber,,No,No railings,2.5,Timber,1.0,short (<20m),standard (0.9-1.5m),
90443,AST_IM_20210922_171544.jpeg,23673,Boardwalk < 1.2m High,data/citywide/images/337/90443/23673__AST_IM_20210922_171544.jpeg,Timber,,No,No railings,10.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90444,AST_IM_20210922_150320.jpeg,23677,Boardwalk < 1.2m High,data/citywide/images/337/90444/23677__AST_IM_20210922_150320.jpeg,Timber,,No,No railings,42.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90442,AST_IM_20210922_163319.jpeg,23681,Boardwalk < 1.2m High,data/citywide/images/337/90442/23681__AST_IM_20210922_163319.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
90445,AST_IM_20210922_161753.jpeg,23699,Boardwalk < 1.2m High,data/citywide/images/337/90445/23699__AST_IM_20210922_161753.jpeg,Timber,,No,No railings,28.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90446,AST_IM_20210922_153158.jpeg,23705,Boardwalk < 1.2m High,data/citywide/images/337/90446/23705__AST_IM_20210922_153158.jpeg,,,No,No railings,4.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90447,AST_IM_20210924_090322.jpeg,23689,Boardwalk < 1.2m High,data/citywide/images/337/90447/23689__AST_IM_20210924_090322.jpeg,Timber,,No,No railings,4.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90448,AST_IM_20210922_153806.jpeg,23733,Boardwalk < 1.2m High,data/citywide/images/337/90448/23733__AST_IM_20210922_153806.jpeg,Timber,,No,No railings,2.5,Timber,1.0,short (<20m),standard (0.9-1.5m),
90449,AST_IM_20210924_090534.jpeg,23682,Boardwalk < 1.2m High,data/citywide/images/337/90449/23682__AST_IM_20210924_090534.jpeg,Timber,,No,No railings,7.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90450,AST_IM_20210924_091547.jpeg,23663,Boardwalk < 1.2m High,data/citywide/images/337/90450/23663__AST_IM_20210924_091547.jpeg,Timber,,No,No railings,25.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90451,AST_IM_20210924_090854.jpeg,23659,Boardwalk < 1.2m High,data/citywide/images/337/90451/23659__AST_IM_20210924_090854.jpeg,Timber,,No,No railings,7.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90453,AST_IM_20210924_090656.jpeg,23657,Boardwalk < 1.2m High,data/citywide/images/337/90453/23657__AST_IM_20210924_090656.jpeg,Timber,,No,No railings,17.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90454,AST_IM_20210924_091903.jpeg,23670,Boardwalk < 1.2m High,data/citywide/images/337/90454/23670__AST_IM_20210924_091903.jpeg,Timber,,No,No railings,120.0,Timber,1.0,long (>100m),standard (0.9-1.5m),
90456,AST_IM_20210924_092415.jpeg,23661,Boardwalk < 1.2m High,data/citywide/images/337/90456/23661__AST_IM_20210924_092415.jpeg,Timber,,No,No railings,30.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90455,AST_IM_20210924_091037.jpeg,23655,Boardwalk < 1.2m High,data/citywide/images/337/90455/23655__AST_IM_20210924_091037.jpeg,Timber,,No,No railings,100.0,Timber,1.0,long (>100m),standard (0.9-1.5m),
90457,AST_IM_20210924_093310.jpeg,23685,Boardwalk < 1.2m High,data/citywide/images/337/90457/23685__AST_IM_20210924_093310.jpeg,,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90458,AST_IM_20210924_093616.jpeg,23651,Boardwalk < 1.2m High,data/citywide/images/337/90458/23651__AST_IM_20210924_093616.jpeg,Timber,,No,No railings,9.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90461,AST_IM_20210924_092250.jpeg,23691,Boardwalk < 1.2m High,data/citywide/images/337/90461/23691__AST_IM_20210924_092250.jpeg,Timber,,No,No railings,35.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90459,AST_IM_20210924_093755.jpeg,23649,Boardwalk < 1.2m High,data/citywide/images/337/90459/23649__AST_IM_20210924_093755.jpeg,Timber,,No,No railings,4.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90460,AST_IM_20210924_093858.jpeg,23634,Boardwalk < 1.2m High,data/citywide/images/337/90460/23634__AST_IM_20210924_093858.jpeg,Timber,,No,No railings,7.0,Timber,0.5,short (<20m),narrow (<0.9m),
90462,AST_IM_20210924_093710.jpeg,23688,Boardwalk < 1.2m High,data/citywide/images/337/90462/23688__AST_IM_20210924_093710.jpeg,Timber,,No,No railings,40.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90465,AST_IM_20210924_091223.jpeg,23693,Boardwalk < 1.2m High,data/citywide/images/337/90465/23693__AST_IM_20210924_091223.jpeg,Timber,,No,No railings,10.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90463,AST_IM_20210924_090956.jpeg,23692,Boardwalk < 1.2m High,data/citywide/images/337/90463/23692__AST_IM_20210924_090956.jpeg,Timber,,No,No railings,20.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90464,AST_IM_20210924_093421.jpeg,23650,Boardwalk < 1.2m High,data/citywide/images/337/90464/23650__AST_IM_20210924_093421.jpeg,Timber,,No,No railings,50.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90466,AST_IM_20210924_094325.jpeg,23658,Boardwalk < 1.2m High,data/citywide/images/337/90466/23658__AST_IM_20210924_094325.jpeg,Timber,,No,No railings,3.0,Timber,0.5,short (<20m),narrow (<0.9m),
90468,AST_IM_20210924_092158.jpeg,23690,Boardwalk < 1.2m High,data/citywide/images/337/90468/23690__AST_IM_20210924_092158.jpeg,Timber,,No,No railings,12.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90469,AST_IM_20210924_095109.jpeg,23683,Boardwalk < 1.2m High,data/citywide/images/337/90469/23683__AST_IM_20210924_095109.jpeg,Timber,,No,No railings,20.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90467,AST_IM_20210924_094805.jpeg,23686,Boardwalk < 1.2m High,data/citywide/images/337/90467/23686__AST_IM_20210924_094805.jpeg,Timber,,No,No railings,10.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90470,AST_IM_20210924_095240.jpeg,23684,Boardwalk < 1.2m High,data/citywide/images/337/90470/23684__AST_IM_20210924_095240.jpeg,Timber,,No,No railings,8.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90472,AST_IM_20210924_095354.jpeg,23648,Boardwalk < 1.2m High,data/citywide/images/337/90472/23648__AST_IM_20210924_095354.jpeg,Timber,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90471,AST_IM_20210924_095606.jpeg,23656,Boardwalk < 1.2m High,data/citywide/images/337/90471/23656__AST_IM_20210924_095606.jpeg,Timber,,No,No railings,20.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90473,AST_IM_20210924_094910.jpeg,23687,Boardwalk < 1.2m High,data/citywide/images/337/90473/23687__AST_IM_20210924_094910.jpeg,Timber,,No,No railings,10.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90474,AST_IM_20210924_100235.jpeg,23654,Boardwalk < 1.2m High,data/citywide/images/337/90474/23654__AST_IM_20210924_100235.jpeg,Timber,,No,No railings,42.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90476,AST_IM_20210924_101250.jpeg,23646,Boardwalk < 1.2m High,data/citywide/images/337/90476/23646__AST_IM_20210924_101250.jpeg,Timber,,No,No railings,10.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90477,AST_IM_20210924_100739.jpeg,23704,Boardwalk < 1.2m High,data/citywide/images/337/90477/23704__AST_IM_20210924_100739.jpeg,Timber,,No,No railings,7.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90475,AST_IM_20210924_100419.jpeg,23653,Boardwalk < 1.2m High,data/citywide/images/337/90475/23653__AST_IM_20210924_100419.jpeg,,,No,No railings,40.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90478,AST_IM_20210924_101550.jpeg,23633,Boardwalk < 1.2m High,data/citywide/images/337/90478/23633__AST_IM_20210924_101550.jpeg,Timber,,No,No railings,5.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90480,AST_IM_20210924_100609.jpeg,23652,Boardwalk < 1.2m High,data/citywide/images/337/90480/23652__AST_IM_20210924_100609.jpeg,Timber,,No,No railings,150.0,Timber,1.0,long (>100m),standard (0.9-1.5m),
90479,AST_IM_20210924_101637.jpeg,23629,Boardwalk < 1.2m High,data/citywide/images/337/90479/23629__AST_IM_20210924_101637.jpeg,Timber,,No,No railings,30.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90488,AST_IM_20210922_124906.jpeg,23938,Boardwalk < 1.2m High,data/citywide/images/337/90488/23938__AST_IM_20210922_124906.jpeg,,,No,No railings,40.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90489,AST_IM_20210922_124626.jpeg,23936,Boardwalk < 1.2m High,data/citywide/images/337/90489/23936__AST_IM_20210922_124626.jpeg,,,No,No railings,30.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90493,AST_IM_20210922_130741.jpeg,23935,Boardwalk < 1.2m High,data/citywide/images/337/90493/23935__AST_IM_20210922_130741.jpeg,,,No,No railings,25.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90494,AST_IM_20210922_130331.jpeg,23930,Boardwalk < 1.2m High,data/citywide/images/337/90494/23930__AST_IM_20210922_130331.jpeg,,,No,No railings,30.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90496,AST_IM_20210922_130909.jpeg,23939,Boardwalk < 1.2m High,data/citywide/images/337/90496/23939__AST_IM_20210922_130909.jpeg,,,No,No railings,15.0,,1.0,short (<20m),standard (0.9-1.5m),
90497,AST_IM_20210922_150910.jpeg,23862,Boardwalk < 1.2m High,data/citywide/images/337/90497/23862__AST_IM_20210922_150910.jpeg,,,No,No railings,20.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90498,AST_IM_20210922_134841.jpeg,23915,Boardwalk < 1.2m High,data/citywide/images/337/90498/23915__AST_IM_20210922_134841.jpeg,,,No,No railings,35.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90500,AST_IM_20210922_150604.jpeg,23887,Boardwalk < 1.2m High,data/citywide/images/337/90500/23887__AST_IM_20210922_150604.jpeg,,,No,No railings,30.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90501,AST_IM_20210922_135559.jpeg,23867,Boardwalk < 1.2m High,data/citywide/images/337/90501/23867__AST_IM_20210922_135559.jpeg,,,No,No railings,40.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90502,AST_IM_20210922_142121.jpeg,23925,Boardwalk < 1.2m High,data/citywide/images/337/90502/23925__AST_IM_20210922_142121.jpeg,,,No,No railings,50.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90504,AST_IM_20210922_141020.jpeg,23900,Boardwalk < 1.2m High,data/citywide/images/337/90504/23900__AST_IM_20210922_141020.jpeg,,,No,No railings,20.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90506,AST_IM_20210922_144201.jpeg,23866,Boardwalk < 1.2m High,data/citywide/images/337/90506/23866__AST_IM_20210922_144201.jpeg,,,No,No railings,35.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90506,AST_IM_20210922_144114.jpeg,23929,Boardwalk < 1.2m High,data/citywide/images/337/90506/23929__AST_IM_20210922_144114.jpeg,,,No,No railings,35.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90508,AST_IM_20210922_135148.jpeg,23912,Boardwalk < 1.2m High,data/citywide/images/337/90508/23912__AST_IM_20210922_135148.jpeg,,,No,No railings,10.0,,1.0,short (<20m),standard (0.9-1.5m),
90510,AST_IM_20210922_142457.jpeg,23888,Boardwalk < 1.2m High,data/citywide/images/337/90510/23888__AST_IM_20210922_142457.jpeg,,,No,No railings,28.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90510,AST_IM_20210922_142635.jpeg,23891,Boardwalk < 1.2m High,data/citywide/images/337/90510/23891__AST_IM_20210922_142635.jpeg,,,No,No railings,28.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90481,AST_IM_20210924_101911.jpeg,23627,Boardwalk < 1.2m High,data/citywide/images/337/90481/23627__AST_IM_20210924_101911.jpeg,Timber,,No,No railings,25.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90483,AST_IM_20210924_100929.jpeg,23647,Boardwalk < 1.2m High,data/citywide/images/337/90483/23647__AST_IM_20210924_100929.jpeg,,,No,No railings,20.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90512,AST_IM_20210922_141639.jpeg,23899,Boardwalk < 1.2m High,data/citywide/images/337/90512/23899__AST_IM_20210922_141639.jpeg,,,No,No railings,17.0,,1.0,short (<20m),standard (0.9-1.5m),
90484,AST_IM_20210924_101204.jpeg,23706,Boardwalk < 1.2m High,data/citywide/images/337/90484/23706__AST_IM_20210924_101204.jpeg,Timber,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90513,AST_IM_20210922_150152.jpeg,23889,Boardwalk < 1.2m High,data/citywide/images/337/90513/23889__AST_IM_20210922_150152.jpeg,,,No,No railings,30.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90514,AST_IM_20210922_171453.jpeg,23876,Boardwalk < 1.2m High,data/citywide/images/337/90514/23876__AST_IM_20210922_171453.jpeg,,,No,No railings,125.0,,1.0,long (>100m),standard (0.9-1.5m),
90517,AST_IM_20210922_153838.jpeg,23906,Boardwalk < 1.2m High,data/citywide/images/337/90517/23906__AST_IM_20210922_153838.jpeg,,,No,No railings,40.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90515,AST_IM_20210922_135947.jpeg,23909,Boardwalk < 1.2m High,data/citywide/images/337/90515/23909__AST_IM_20210922_135947.jpeg,,,,,15.0,,,short (<20m),,
90518,AST_IM_20210922_143231.jpeg,23839,Boardwalk < 1.2m High,data/citywide/images/337/90518/23839__AST_IM_20210922_143231.jpeg,,,No,No railings,15.0,,1.0,short (<20m),standard (0.9-1.5m),
90520,AST_IM_20210922_164228.jpeg,23878,Boardwalk < 1.2m High,data/citywide/images/337/90520/23878__AST_IM_20210922_164228.jpeg,,,No,No railings,,,1.0,,standard (0.9-1.5m),
90526,AST_IM_20210922_164707.jpeg,23854,Boardwalk < 1.2m High,data/citywide/images/337/90526/23854__AST_IM_20210922_164707.jpeg,,,No,No railings,5.0,,1.0,short (<20m),standard (0.9-1.5m),
90524,AST_IM_20210922_151513.jpeg,23864,Boardwalk < 1.2m High,data/citywide/images/337/90524/23864__AST_IM_20210922_151513.jpeg,,,No,No railings,20.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90522,AST_IM_20210922_172240.jpeg,23835,Boardwalk < 1.2m High,data/citywide/images/337/90522/23835__AST_IM_20210922_172240.jpeg,,,No,No railings,40.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90527,AST_IM_20210922_151824.jpeg,23884,Boardwalk < 1.2m High,data/citywide/images/337/90527/23884__AST_IM_20210922_151824.jpeg,,,No,No railings,15.0,,1.0,short (<20m),standard (0.9-1.5m),
90529,AST_IM_20210922_153730.jpeg,23882,Boardwalk < 1.2m High,data/citywide/images/337/90529/23882__AST_IM_20210922_153730.jpeg,,,No,No railings,7.0,,1.0,short (<20m),standard (0.9-1.5m),
90530,AST_IM_20210924_094847.jpeg,23872,Boardwalk < 1.2m High,data/citywide/images/337/90530/23872__AST_IM_20210924_094847.jpeg,,,No,No railings,12.0,,1.0,short (<20m),standard (0.9-1.5m),
90530,AST_IM_20210924_094926.jpeg,23844,Boardwalk < 1.2m High,data/citywide/images/337/90530/23844__AST_IM_20210924_094926.jpeg,,,No,No railings,12.0,,1.0,short (<20m),standard (0.9-1.5m),
90530,AST_IM_20210924_094937.jpeg,23870,Boardwalk < 1.2m High,data/citywide/images/337/90530/23870__AST_IM_20210924_094937.jpeg,,,No,No railings,12.0,,1.0,short (<20m),standard (0.9-1.5m),
90531,AST_IM_20210922_161829.jpeg,23890,Boardwalk < 1.2m High,data/citywide/images/337/90531/23890__AST_IM_20210922_161829.jpeg,,,No,No railings,30.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90535,AST_IM_20210922_164908.jpeg,23905,Boardwalk < 1.2m High,data/citywide/images/337/90535/23905__AST_IM_20210922_164908.jpeg,,,No,No railings,70.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90532,AST_IM_20210922_143541.jpeg,23897,Boardwalk < 1.2m High,data/citywide/images/337/90532/23897__AST_IM_20210922_143541.jpeg,,,No,No railings,15.0,,1.0,short (<20m),standard (0.9-1.5m),
90533,AST_IM_20210922_171224.jpeg,23902,Boardwalk < 1.2m High,data/citywide/images/337/90533/23902__AST_IM_20210922_171224.jpeg,,,No,No railings,20.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90536,AST_IM_20210922_165800.jpeg,23875,Boardwalk < 1.2m High,data/citywide/images/337/90536/23875__AST_IM_20210922_165800.jpeg,Timber,,No,No railings,150.0,,42.0,long (>100m),wide (>1.5m),
90540,AST_IM_20210922_163352.jpeg,23858,Boardwalk < 1.2m High,data/citywide/images/337/90540/23858__AST_IM_20210922_163352.jpeg,Timber,,No,No railings,15.0,,42.0,short (<20m),wide (>1.5m),
90545,AST_IM_20210924_095422.jpeg,23811,Boardwalk < 1.2m High,data/citywide/images/337/90545/23811__AST_IM_20210924_095422.jpeg,Timber,,No,No railings,30.0,,42.0,medium (20-100m),wide (>1.5m),
90537,AST_IM_20210922_151350.jpeg,23863,Boardwalk < 1.2m High,data/citywide/images/337/90537/23863__AST_IM_20210922_151350.jpeg,Timber,,No,No railings,30.0,,42.0,medium (20-100m),wide (>1.5m),
90548,AST_IM_20210924_093632.jpeg,23869,Boardwalk < 1.2m High,data/citywide/images/337/90548/23869__AST_IM_20210924_093632.jpeg,Timber,,No,No railings,15.0,,1.0,short (<20m),standard (0.9-1.5m),
90551,AST_IM_20210922_153133.jpeg,23859,Boardwalk < 1.2m High,data/citywide/images/337/90551/23859__AST_IM_20210922_153133.jpeg,Timber,,No,No railings,25.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90553,AST_IM_20210922_165034.jpeg,23911,Boardwalk < 1.2m High,data/citywide/images/337/90553/23911__AST_IM_20210922_165034.jpeg,Timber,,No,No railings,20.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90554,AST_IM_20210924_095727.jpeg,23800,Boardwalk < 1.2m High,data/citywide/images/337/90554/23800__AST_IM_20210924_095727.jpeg,Timber,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90555,AST_IM_20210922_171838.jpeg,23852,Boardwalk < 1.2m High,data/citywide/images/337/90555/23852__AST_IM_20210922_171838.jpeg,,,No,No railings,17.0,,1.0,short (<20m),standard (0.9-1.5m),
90554,AST_IM_20210924_095719.jpeg,23808,Boardwalk < 1.2m High,data/citywide/images/337/90554/23808__AST_IM_20210924_095719.jpeg,Timber,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90556,AST_IM_20210922_145402.jpeg,23917,Boardwalk < 1.2m High,data/citywide/images/337/90556/23917__AST_IM_20210922_145402.jpeg,Timber,,No,No railings,4.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90561,AST_IM_20210922_163027.jpeg,23855,Boardwalk < 1.2m High,data/citywide/images/337/90561/23855__AST_IM_20210922_163027.jpeg,Timber,,No,No railings,10.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
90563,AST_IM_20210924_100809.jpeg,23807,Boardwalk < 1.2m High,data/citywide/images/337/90563/23807__AST_IM_20210924_100809.jpeg,Timber,,No,No railings,30.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90565,AST_IM_20210922_153516.jpeg,23881,Boardwalk < 1.2m High,data/citywide/images/337/90565/23881__AST_IM_20210922_153516.jpeg,Timber,,No,No railings,20.0,Timber,42.0,medium (20-100m),wide (>1.5m),
90566,AST_IM_20210924_100658.jpeg,23810,Boardwalk < 1.2m High,data/citywide/images/337/90566/23810__AST_IM_20210924_100658.jpeg,Timber,,No,No railings,25.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
90567,AST_IM_20210922_162117.jpeg,23860,Boardwalk < 1.2m High,data/citywide/images/337/90567/23860__AST_IM_20210922_162117.jpeg,Timber,,No,No railings,5.0,,42.0,short (<20m),wide (>1.5m),
90573,AST_IM_20210922_145910.jpeg,23893,Boardwalk < 1.2m High,data/citywide/images/337/90573/23893__AST_IM_20210922_145910.jpeg,,,No,No railings,20.0,,1.0,medium (20-100m),standard (0.9-1.5m),
90574,AST_IM_20210922_152236.jpeg,23861,Boardwalk < 1.2m High,data/citywide/images/337/90574/23861__AST_IM_20210922_152236.jpeg,Timber,,No,No railings,20.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
