,File Name,Asset ID,Category,Segment,Name,Description,Attachments,Adjusted Quantity,Unit of Measure,In-Service Date,All Notes,Length (m),length measure by staff,Width (m),Fall Height (m),Height (m),Number of Steps,Structure Position,"Material (Frame, Tank, Body)",Surface Material,Decking Material,Structure Material,Abutment Material,Has Pedestrian Railing,Has Edge Guard,Bridge Type
369,AST_EX_20220510_112627.jpeg,52245,Structures,Boardwalk < 1.2m High,Boardwalk,Boardwalk on Path from Beach to Campground,1,5,Length (m),1/1/2006,,15.0,True,2.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
370,AST_EX_20241016_132736.jpeg,52248,Structures,Stairs,Stairs,STAIRS:(CAMPGROUND/DAY-USE BEACH TRAIL); 45 RISER WOOD STAIRS C/W HANDRAILS.; wood staircase,3,45,Length (m),1/1/1981,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",45.0,False,,-1.0,0.0,-1.0,Elevated,Timber/Wood,,,,,2 railings,,
371,AST_EX_20220510_113813.jpeg,52248,Structures,Stairs,Stairs,STAIRS:(CAMPGROUND/DAY-USE BEACH TRAIL); 45 RISER WOOD STAIRS C/W HANDRAILS.; wood staircase,3,45,Length (m),1/1/1981,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",45.0,False,,-1.0,0.0,-1.0,Elevated,Timber/Wood,,,,,2 railings,,
372,AST_EX_20220510_114016.jpeg,52248,Structures,Stairs,Stairs,STAIRS:(CAMPGROUND/DAY-USE BEACH TRAIL); 45 RISER WOOD STAIRS C/W HANDRAILS.; wood staircase,3,45,Length (m),1/1/1981,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",45.0,False,,-1.0,0.0,-1.0,Elevated,Timber/Wood,,,,,2 railings,,
373,AST_EX_20241016_125604.jpeg,52249,Structures,Stairs,Stairs,French Beach Group Site; Stairs from parking lot; boxsteps,2,90,Length (m),1/1/2000,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 178.400957282218 meters of a forest service road/id 84686/FOREST_FILE_ID R05414/MAP_LABEL R05414 FRENCH1000",90.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,TBD,,
374,AST_EX_20220510_132107.jpeg,52249,Structures,Stairs,Stairs,French Beach Group Site; Stairs from parking lot; boxsteps,2,90,Length (m),1/1/2000,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position, Asset within 178.400957282218 meters of a forest service road/id 84686/FOREST_FILE_ID R05414/MAP_LABEL R05414 FRENCH1000",90.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,TBD,,
375,AST_EX_20241016_125256.jpeg,52250,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,"Group Campsite Trail, LANDING ON STAIRS TO BEACH;",6,1,Area (m2),1/1/2000,Asset within 215.916451973043 meters of a forest service road/id 84686/FOREST_FILE_ID R05414/MAP_LABEL R05414 FRENCH1000,10.0,True,0.0,-1.0,0.0,,At-Grade,Earth-Filled,,Timber,Timber,,TBD,Yes,
376,AST_EX_20241016_125249.jpeg,52250,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,"Group Campsite Trail, LANDING ON STAIRS TO BEACH;",6,1,Area (m2),1/1/2000,Asset within 215.916451973043 meters of a forest service road/id 84686/FOREST_FILE_ID R05414/MAP_LABEL R05414 FRENCH1000,10.0,True,0.0,-1.0,0.0,,At-Grade,Earth-Filled,,Timber,Timber,,TBD,Yes,
377,AST_EX_20241016_125305.jpeg,52250,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,"Group Campsite Trail, LANDING ON STAIRS TO BEACH;",6,1,Area (m2),1/1/2000,Asset within 215.916451973043 meters of a forest service road/id 84686/FOREST_FILE_ID R05414/MAP_LABEL R05414 FRENCH1000,10.0,True,0.0,-1.0,0.0,,At-Grade,Earth-Filled,,Timber,Timber,,TBD,Yes,
378,AST_EX_20220510_134428.jpeg,52250,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,"Group Campsite Trail, LANDING ON STAIRS TO BEACH;",6,1,Area (m2),1/1/2000,Asset within 215.916451973043 meters of a forest service road/id 84686/FOREST_FILE_ID R05414/MAP_LABEL R05414 FRENCH1000,10.0,True,0.0,-1.0,0.0,,At-Grade,Earth-Filled,,Timber,Timber,,TBD,Yes,
379,AST_EX_20220510_134749.jpeg,52250,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,"Group Campsite Trail, LANDING ON STAIRS TO BEACH;",6,1,Area (m2),1/1/2000,Asset within 215.916451973043 meters of a forest service road/id 84686/FOREST_FILE_ID R05414/MAP_LABEL R05414 FRENCH1000,10.0,True,0.0,-1.0,0.0,,At-Grade,Earth-Filled,,Timber,Timber,,TBD,Yes,
380,AST_EX_20220510_134526.jpeg,52250,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,"Group Campsite Trail, LANDING ON STAIRS TO BEACH;",6,1,Area (m2),1/1/2000,Asset within 215.916451973043 meters of a forest service road/id 84686/FOREST_FILE_ID R05414/MAP_LABEL R05414 FRENCH1000,10.0,True,0.0,-1.0,0.0,,At-Grade,Earth-Filled,,Timber,Timber,,TBD,Yes,
381,AST_EX_20250915_161324.jpeg,52456,Bridges,Trail Bridge,Taylor Creek Trail Bridge 1,"CROSSING OF TAYLOR CR MAIN TRAIL from campground to Black Tusk; LOG STRINGERS 3"" X 10"" DECKING;",1,10,Length (m),1/1/1960,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
382,IMG_3182.jpg,52457,Bridges,Trail Bridge,Ring Creek Footbridge,FOOTBRIDGE OVER RING CREEK; metal span and decking with wooden and rope railings. railings left up year-round,1,7,Length (m),1/1/1995,,8.0,True,0.75,2.0,2.0,,,Aluminum,TBD,Aluminum,TBD,Concrete,1 railing,No,Beam
383,AST_EX_20210924_093207.jpeg,52458,Bridges,Trail Bridge,Trail Bridge,Garibaldi-Wedgemount Backcount; Additional notes: cp; Item description: BRIGDES ON TRAIL;,1,7,Length (m),6/1/2015,Asset within 3.80268462962169 meters of a forest service road/id 106178/FOREST_FILE_ID 8723/MAP_LABEL 8723 010,5.0,True,1.0,-1.0,2.0,,,Timber/Wood,Wood or Timber,Timber,Timber,Timber,TBD,Yes,Beam
384,AST_EX_20250914_165603.jpeg,52469,Structures,Boardwalk < 1.2m High,Boardwalk Barrier-Taylor Trail,replaced with wood bridge; SPLIT LOG 4M LONG;,1,4,Length (m),1/1/1960,,4.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
385,AST_EX_20250801_105417.jpeg,52547,Structures,Stairs,Stairs,"Flores Island Hiking Trail; 14000mm in length, approx 900mm wide. Staircase decends 63 degree gradient; wood staircase",4,1,Length (m),1/1/2005,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",0.0,False,,-1.0,0.0,-1.0,Elevated,Timber/Wood,,,,,No railings,,
386,IMG_0725.JPG,52547,Structures,Stairs,Stairs,"Flores Island Hiking Trail; 14000mm in length, approx 900mm wide. Staircase decends 63 degree gradient; wood staircase",4,1,Length (m),1/1/2005,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",0.0,False,,-1.0,0.0,-1.0,Elevated,Timber/Wood,,,,,No railings,,
387,IMG_0727.JPG,52547,Structures,Stairs,Stairs,"Flores Island Hiking Trail; 14000mm in length, approx 900mm wide. Staircase decends 63 degree gradient; wood staircase",4,1,Length (m),1/1/2005,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",0.0,False,,-1.0,0.0,-1.0,Elevated,Timber/Wood,,,,,No railings,,
388,IMG_0726.JPG,52547,Structures,Stairs,Stairs,"Flores Island Hiking Trail; 14000mm in length, approx 900mm wide. Staircase decends 63 degree gradient; wood staircase",4,1,Length (m),1/1/2005,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",0.0,False,,-1.0,0.0,-1.0,Elevated,Timber/Wood,,,,,No railings,,
389,20251112_103203.jpg,52551,Structures,Boardwalk < 1.2m High,Boardwalk,25M WOOD Boardwalk,3,25,Length (m),1/1/2006,Asset within 206.70752544816 meters of a forest service road/id 109951/FOREST_FILE_ID 7737/MAP_LABEL 7737 010,25.0,True,1.0,-1.0,0.0,,,Timber/Wood,TBD,Timber,Timber,Timber,TBD,Yes,Beam
390,20251112_103049.jpg,52551,Structures,Boardwalk < 1.2m High,Boardwalk,25M WOOD Boardwalk,3,25,Length (m),1/1/2006,Asset within 206.70752544816 meters of a forest service road/id 109951/FOREST_FILE_ID 7737/MAP_LABEL 7737 010,25.0,True,1.0,-1.0,0.0,,,Timber/Wood,TBD,Timber,Timber,Timber,TBD,Yes,Beam
391,20220510_131639.jpg,52551,Structures,Boardwalk < 1.2m High,Boardwalk,25M WOOD Boardwalk,3,25,Length (m),1/1/2006,Asset within 206.70752544816 meters of a forest service road/id 109951/FOREST_FILE_ID 7737/MAP_LABEL 7737 010,25.0,True,1.0,-1.0,0.0,,,Timber/Wood,TBD,Timber,Timber,Timber,TBD,Yes,Beam
392,IMG_3325.JPG,52621,Structures,Stairs,Stairs,Texas Creek Day Use; Item description: ON VARIOUS PATHS TO BEACH; Comments: GOOD,1,25,Length (m),1/1/1989,,25.0,True,,-1.0,0.0,0.0,TBD,Timber/Wood,,,,,No railings,,
393,IMG_3324.JPG,52622,Structures,Stairs,Stairs,Texas Creek Campground; TRAILS TO BEACH; wood staircase,1,6,Length (m),1/1/1989,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",6.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,TBD,,
394,AST_EX_20241108_143704.jpeg,52667,Bridges,Trail Bridge,Trail Bridge,John Fenger; Item description: 2nd Bridge on John Fenger Trail; Specifications: 28' x 4' CEDAR; Comments: GOOD,2,28,Length (m),1/1/2010,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
395,AST_EX_20220912_112227.jpeg,52667,Bridges,Trail Bridge,Trail Bridge,John Fenger; Item description: 2nd Bridge on John Fenger Trail; Specifications: 28' x 4' CEDAR; Comments: GOOD,2,28,Length (m),1/1/2010,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
396,AST_EX_20241108_144201.jpeg,52668,Bridges,Trail Bridge,Trail Bridge,John Fenger; Item description: Bridge on John Fenger Trail; Specifications: 21' x 4' CEDAR; Comments: GOOD,2,21,Length (m),1/1/2010,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
397,AST_EX_20220912_112617.jpeg,52668,Bridges,Trail Bridge,Trail Bridge,John Fenger; Item description: Bridge on John Fenger Trail; Specifications: 21' x 4' CEDAR; Comments: GOOD,2,21,Length (m),1/1/2010,,0.0,False,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
398,AST_EX_20250609_164526.jpeg,52669,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,Gerard Day Use(Dup); Additional notes: Wheelchair accessible; Item description: Viewing platform for public and fish technician; Specifications: APPROX SIZE 18 X 30 FT PLATFORM ELEVATED APPROX 6 FT. 1 staircase & 1 ramp ; Comments: GOOD CONDITION,2,1,Area (m2),1/1/2011,"Copilot estimated area, Asset within 89.9375084092463 meters of a forest service road/id 151950/FOREST_FILE_ID 321/MAP_LABEL 0321 010",0.0,False,0.0,-1.0,0.0,,Elevated,TBD,,TBD,TBD,,No railings,No,
399,AST_EX_20211014_112853.jpeg,52669,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,Gerard Day Use(Dup); Additional notes: Wheelchair accessible; Item description: Viewing platform for public and fish technician; Specifications: APPROX SIZE 18 X 30 FT PLATFORM ELEVATED APPROX 6 FT. 1 staircase & 1 ramp ; Comments: GOOD CONDITION,2,1,Area (m2),1/1/2011,"Copilot estimated area, Asset within 89.9375084092463 meters of a forest service road/id 151950/FOREST_FILE_ID 321/MAP_LABEL 0321 010",0.0,False,0.0,-1.0,0.0,,Elevated,TBD,,TBD,TBD,,No railings,No,
400,AST_EX_20241122_101939.jpeg,52951,Structures,Stairs,Stairs,Goldstream Day Use; SOUTH OF FINLAYSON ARM RD.; concrete,1,179,Length (m),1/1/1994,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",179.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
401,AST_EX_20220628_130004.jpeg,52952,Structures,Stairs,Stairs,"Goldstream Day Use; STAIRS TO GOLDSTREAM FALLS TOP OF CAMPGROUND; MIX OF TIES,CONCRETE, 3X12 FIR TREADS; wood staircase",1,170,Length (m),1/1/1994,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",170.0,False,,-1.0,0.0,-1.0,Elevated,Timber/Wood,,,,,1 railing,,
402,AST_EX_20220628_113048.jpeg,52953,Structures,Stairs,Stairs,Goldstream Day Use; (AT ENTRANCE OF LOWER NIAGARA TRAIL); 3 STAIRS:#1 CONC. STAIRS C/W HANDRAIL. #2 CONC. STAIRS C/W HANDRAIL. #3 CONC. STAIRS C/W HANDRAIL.; concrete,1,29,Length (m),1/1/1977,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",29.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,1 railing,,
403,AST_EX_20220525_133136.jpeg,52956,Structures,Stairs,Stairs,Goldstream Campground; STAIRS:(C/S #54); CONCRETE STAIRS TO C/S 54 9 RISERS.; concrete,1,8,Length (m),1/1/2017,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",8.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
404,MI_20220525_132640.jpg,52957,Structures,Stairs,Stairs,"Goldstream Campground; (C/S #52; CONCRETE STAIRS TO C/S #52, -9 RISERS.; concrete",1,6,Length (m),1/1/2017,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",6.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
405,AST_EX_20220609_114126.jpeg,53103,Structures,Boardwalk < 1.2m High,Boardwalk,Gordon Bay Day Use; Item description: ON POINT TRAIL;,1,25,Length (m),1/1/2006,,25.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
406,AST_EX_20220609_114340.jpeg,53110,Structures,Stairs,Stairs,Gordon Bay Day Use; ON POINT TRAIL; boxsteps,1,32,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",32.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,TBD,,
407,AST_EX_20220609_114149.jpeg,53111,Structures,Stairs,Stairs,Gordon Bay Day Use; Landscape tie stairs; ON POINT TRAIL; wood step,1,32,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",32.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,TBD,,
408,AST_EX_20220323_104354.jpeg,53193,Bridges,Trail Bridge,Trail Bridge,Mckenzie Bight,3,30,Length (m),1/1/2006,,6.0,True,1.0,-1.0,0.0,,,Timber/Wood,TBD,Timber,Timber,TBD,TBD,No,TBD
409,AST_EX_20220323_104403.jpeg,53193,Bridges,Trail Bridge,Trail Bridge,Mckenzie Bight,3,30,Length (m),1/1/2006,,6.0,True,1.0,-1.0,0.0,,,Timber/Wood,TBD,Timber,Timber,TBD,TBD,No,TBD
410,AST_EX_20220323_104428.jpeg,53193,Bridges,Trail Bridge,Trail Bridge,Mckenzie Bight,3,30,Length (m),1/1/2006,,6.0,True,1.0,-1.0,0.0,,,Timber/Wood,TBD,Timber,Timber,TBD,TBD,No,TBD
411,AST_EX_20240730_122826.jpeg,53195,Bridges,Trail Bridge,Trail Bridge,"Gowlland Tod Day Use Area; Item description: CONCRETE BRIDGE/CULVERT; Specifications: BUTCHART GARDENS OVER POND SPILLWAY MAINTAINED, BUTCHARTS ;",3,9,Length (m),1/1/1999,,9.0,True,5.0,-1.0,5.0,,,Concrete,TBD,Concrete,Steel,Concrete,TBD,No,Beam
412,AST_EX_20220113_151626.jpeg,53195,Bridges,Trail Bridge,Trail Bridge,"Gowlland Tod Day Use Area; Item description: CONCRETE BRIDGE/CULVERT; Specifications: BUTCHART GARDENS OVER POND SPILLWAY MAINTAINED, BUTCHARTS ;",3,9,Length (m),1/1/1999,,9.0,True,5.0,-1.0,5.0,,,Concrete,TBD,Concrete,Steel,Concrete,TBD,No,Beam
413,AST_EX_20220113_151616.jpeg,53195,Bridges,Trail Bridge,Trail Bridge,"Gowlland Tod Day Use Area; Item description: CONCRETE BRIDGE/CULVERT; Specifications: BUTCHART GARDENS OVER POND SPILLWAY MAINTAINED, BUTCHARTS ;",3,9,Length (m),1/1/1999,,9.0,True,5.0,-1.0,5.0,,,Concrete,TBD,Concrete,Steel,Concrete,TBD,No,Beam
414,AST_EX_20220323_113100.jpeg,53198,Bridges,Trail Bridge,Trail Bridge,Timberman Trail; Item description: JOCELYN TO PEASE CREEK; Specifications: C/W RAILING ;,3,20,Length (m),1/1/1998,,10.0,True,2.0,-1.0,10.0,,,Timber/Wood,TBD,Concrete,Steel,Concrete,TBD,Yes,Beam
415,AST_EX_20220323_113311.jpeg,53198,Bridges,Trail Bridge,Trail Bridge,Timberman Trail; Item description: JOCELYN TO PEASE CREEK; Specifications: C/W RAILING ;,3,20,Length (m),1/1/1998,,10.0,True,2.0,-1.0,10.0,,,Timber/Wood,TBD,Concrete,Steel,Concrete,TBD,Yes,Beam
416,AST_EX_20220323_113123.jpeg,53198,Bridges,Trail Bridge,Trail Bridge,Timberman Trail; Item description: JOCELYN TO PEASE CREEK; Specifications: C/W RAILING ;,3,20,Length (m),1/1/1998,,10.0,True,2.0,-1.0,10.0,,,Timber/Wood,TBD,Concrete,Steel,Concrete,TBD,Yes,Beam
417,AST_EX_20220806_110819.jpeg,53200,Bridges,Trail Bridge,Trail Bridge,Timberman Trail; Item description: JOCELYN TO PEASE CREEK;,2,10,Length (m),1/1/1998,,6.0,True,1.0,-1.0,0.0,,,Timber/Wood,TBD,Timber,Timber,TBD,TBD,No,TBD
418,AST_EX_20220323_130658.jpeg,53200,Bridges,Trail Bridge,Trail Bridge,Timberman Trail; Item description: JOCELYN TO PEASE CREEK;,2,10,Length (m),1/1/1998,,6.0,True,1.0,-1.0,0.0,,,Timber/Wood,TBD,Timber,Timber,TBD,TBD,No,TBD
419,AST_EX_20220323_110556.jpeg,53211,Structures,Stairs,Stairs,Mckenzie Bight; CASCADE TRAIL; concrete,1,64,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",64.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,1 railing,,
420,AST_EX_20240730_132053.jpeg,53212,Structures,Stairs,Stairs,Tod Inlet; TIMBER STAIRS; boxsteps,3,28,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",28.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,TBD,,
421,AST_EX_20220121_144646.jpeg,53212,Structures,Stairs,Stairs,Tod Inlet; TIMBER STAIRS; boxsteps,3,28,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",28.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,TBD,,
422,AST_EX_20220121_144709.jpeg,53212,Structures,Stairs,Stairs,Tod Inlet; TIMBER STAIRS; boxsteps,3,28,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",28.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,TBD,,
423,AST_EX_20240730_132151.jpeg,53213,Structures,Stairs,Stairs,Tod Inlet; TIMBER STAIRS; wood step,2,26,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",26.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,1 railing,,
424,AST_EX_20220121_144818.jpeg,53213,Structures,Stairs,Stairs,Tod Inlet; TIMBER STAIRS; wood step,2,26,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",26.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,1 railing,,
425,AST_EX_20220527_125526.jpeg,53214,Structures,Stairs,Stairs,Timberman Trail; TIMBER STAIRS; other,2,18,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",18.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,TBD,,
426,AST_EX_20220527_125704.jpeg,53214,Structures,Stairs,Stairs,Timberman Trail; TIMBER STAIRS; other,2,18,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",18.0,False,,-1.0,0.0,-1.0,At-Grade,Timber/Wood,,,,,TBD,,
427,AST_EX_20220323_120017.jpeg,53221,Structures,Stairs,Stairs,Timberman Trail; W/O RAILING; ladder,2,4,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",4.0,False,,-1.0,0.0,-1.0,At-Grade,TBD,,,,,TBD,,
428,AST_EX_20220323_120008.jpeg,53221,Structures,Stairs,Stairs,Timberman Trail; W/O RAILING; ladder,2,4,Length (m),1/1/2006,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",4.0,False,,-1.0,0.0,-1.0,At-Grade,TBD,,,,,TBD,,
429,AST_EX_20240730_131510.jpeg,53222,Structures,Stairs,Stairs,Tod Inlet; concrete,2,2,Length (m),1/1/1994,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",2.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
430,AST_EX_20220121_143710.jpeg,53222,Structures,Stairs,Stairs,Tod Inlet; concrete,2,2,Length (m),1/1/1994,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",2.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
431,AST_EX_20220527_114604.jpeg,53224,Structures,Viewing Platform,Viewing Platform | Initial Quantity Area needs to be calculated,Caleb Pike; Item description: 200M FROM PARKING LOT B; Specifications: 12 X 20 PLATFORM RAILING PLASTIC COATED CHAIN LINK FASTENED TO STANDARD RAIL;,1,1,Area (m2),1/1/1998,Copilot estimated area,0.0,False,0.0,-1.0,0.0,,Elevated,TBD,,TBD,TBD,,No railings,No,
432,MI_20210622_150104.jpg,53428,Structures,Stairs,Stairs,Green Lk.-Emerald Bay Dayuse; STAIRS FROM BIG TOY AREA TO DAY USE; SPECIALTY ITEMS: STAIRS 49 CEMENT RISERS; REPLACE 11 RISERS WITHIN 2 YEARS; boxsteps,1,49,Length (m),1/1/1981,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",49.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,TBD,,
433,AST_EX_20250719_114851.jpeg,53554,Structures,Boardwalk < 1.2m High,Hai Lake Mt Herman Boardwalk,"made of red cedar; 29 ft. long x 3 ft. wide; using 6""x6"" stringers and posts; and 6"" wide x 3"" thick x 3 ft. long planks.;",1,5,Length (m),1/1/2015,Asset within 235.916439355922 meters of a forest service road/id 119630/FOREST_FILE_ID 8282/MAP_LABEL 8282 010,5.0,True,1.0,-1.0,0.0,,,TBD,TBD,TBD,TBD,TBD,No railings,No,TBD
434,AST_EX_20250720_155517.jpeg,53556,Structures,Boardwalk < 1.2m High,Boardwalk,"Wood; Specifications: 3 ft. wideand 82 m long. Red cedar planks are 2"" thick x 10"" x 36"".; Comments: Universal Access boardwalk to the Herman Lake viewing platform",2,82,Length (m),1/1/2011,Asset within 140.326979159923 meters of a forest service road/id 119605/FOREST_FILE_ID 8301/MAP_LABEL 8301 010,82.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
435,AST_EX_20221004_092847.jpeg,53556,Structures,Boardwalk < 1.2m High,Boardwalk,"Wood; Specifications: 3 ft. wideand 82 m long. Red cedar planks are 2"" thick x 10"" x 36"".; Comments: Universal Access boardwalk to the Herman Lake viewing platform",2,82,Length (m),1/1/2011,Asset within 140.326979159923 meters of a forest service road/id 119605/FOREST_FILE_ID 8301/MAP_LABEL 8301 010,82.0,True,0.0,-1.0,1.0,,,Timber/Wood,,Timber,Timber,,No railings,No,
436,AST_EX_20250107_132821.jpeg,53688,Structures,Stairs,Stairs,Hemer Type I Trails; Concrete steps ( four steps in total) leading up to pit toilets; concrete,3,4,Length (m),1/1/1994,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",4.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
437,AST_EX_20211018_165939.jpeg,53688,Structures,Stairs,Stairs,Hemer Type I Trails; Concrete steps ( four steps in total) leading up to pit toilets; concrete,3,4,Length (m),1/1/1994,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",4.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
438,AST_EX_20210805_122929.jpeg,53688,Structures,Stairs,Stairs,Hemer Type I Trails; Concrete steps ( four steps in total) leading up to pit toilets; concrete,3,4,Length (m),1/1/1994,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",4.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,TBD,,
