asset_id,filename,file_id,profile_name,image_path,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
82304,AST_IM_20210630_120832.jpeg,3658,Trail Bridge,data/citywide/images/253/82304/3658__AST_IM_20210630_120832.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
82304,AST_EX_20220610_144142.jpeg,45835,Trail Bridge,data/citywide/images/253/82304/45835__AST_EX_20220610_144142.jpeg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
82304,Purden July 17 Assett 82304.jpg,85310,Trail Bridge,data/citywide/images/253/82304/85310__Purden_July_17_Assett_82304.jpg,,,,,No railings,,,1.0,,standard (0.9-1.5m),
82379,MI_20210705_140121.jpg,6921,Trail Bridge,data/citywide/images/253/82379/6921__MI_20210705_140121.jpg,,,Timber,,,,,,,,
82385,MI_20210705_145854.jpg,6929,Trail Bridge,data/citywide/images/253/82385/6929__MI_20210705_145854.jpg,,Beam,Timber,,,6.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
83116,AST_IM_20210708_112002.jpeg,6543,Trail Bridge,data/citywide/images/253/83116/6543__AST_IM_20210708_112002.jpeg,Timber,Beam,Timber,,No railings,9.0,Timber,,medium (6-20m),,
83116,AST_IM_20210708_111955.jpeg,6544,Trail Bridge,data/citywide/images/253/83116/6544__AST_IM_20210708_111955.jpeg,Timber,Beam,Timber,,No railings,9.0,Timber,,medium (6-20m),,
83116,202207_buckley bridge.jpg,67107,Trail Bridge,data/citywide/images/253/83116/67107__202207_buckley_bridge.jpg,Timber,Beam,Timber,,No railings,9.0,Timber,,medium (6-20m),,
83116,AST_EX_20240728_101541.jpeg,71649,Trail Bridge,data/citywide/images/253/83116/71649__AST_EX_20240728_101541.jpeg,Timber,Beam,Timber,,No railings,9.0,Timber,,medium (6-20m),,
83116,AST_EX_20240728_101533.jpeg,71650,Trail Bridge,data/citywide/images/253/83116/71650__AST_EX_20240728_101533.jpeg,Timber,Beam,Timber,,No railings,9.0,Timber,,medium (6-20m),,
83132,MI_20210716_082428.jpg,6714,Trail Bridge,data/citywide/images/253/83132/6714__MI_20210716_082428.jpg,Timber,Beam,Timber,,No railings,,Timber,,,,
83133,MI_20210716_084126.jpg,6720,Trail Bridge,data/citywide/images/253/83133/6720__MI_20210716_084126.jpg,Timber,Beam,Timber,,No railings,12.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
83133,AST_EX_20250525_120315.jpeg,82698,Trail Bridge,data/citywide/images/253/83133/82698__AST_EX_20250525_120315.jpeg,Timber,Beam,Timber,,No railings,12.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
83133,AST_EX_20250525_120150.jpeg,82699,Trail Bridge,data/citywide/images/253/83133/82699__AST_EX_20250525_120150.jpeg,Timber,Beam,Timber,,No railings,12.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
83134,MI_20210716_083723.jpg,6718,Trail Bridge,data/citywide/images/253/83134/6718__MI_20210716_083723.jpg,Timber,Beam,Timber,,No railings,75.0,Timber,1.5,long (>20m),wide (>1.5m),
83134,AST_EX_20250819_102444.jpeg,87056,Trail Bridge,data/citywide/images/253/83134/87056__AST_EX_20250819_102444.jpeg,Timber,Beam,Timber,,No railings,75.0,Timber,1.5,long (>20m),wide (>1.5m),
83135,MI_20210716_084633.jpg,6712,Trail Bridge,data/citywide/images/253/83135/6712__MI_20210716_084633.jpg,Timber,Beam,Timber,,No railings,5.0,Timber,1.5,short (<6m),wide (>1.5m),
83135,AST_EX_20250525_114757.jpeg,82703,Trail Bridge,data/citywide/images/253/83135/82703__AST_EX_20250525_114757.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,1.5,short (<6m),wide (>1.5m),
83138,MI_20210716_082223.jpg,6719,Trail Bridge,data/citywide/images/253/83138/6719__MI_20210716_082223.jpg,Timber,Beam,Timber,,No railings,,Timber,,,,
83140,MI_20210716_084532.jpg,6716,Trail Bridge,data/citywide/images/253/83140/6716__MI_20210716_084532.jpg,Timber,Beam,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
83140,AST_EX_20250525_115920.jpeg,82700,Trail Bridge,data/citywide/images/253/83140/82700__AST_EX_20250525_115920.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
83141,MI_20210716_083909.jpg,6711,Trail Bridge,data/citywide/images/253/83141/6711__MI_20210716_083909.jpg,Timber,Beam,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
83141,AST_EX_20250525_120334.jpeg,82697,Trail Bridge,data/citywide/images/253/83141/82697__AST_EX_20250525_120334.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
83150,MI_20210716_105250.jpg,6703,Trail Bridge,data/citywide/images/253/83150/6703__MI_20210716_105250.jpg,Timber,Beam,Timber,,,7.0,Timber,0.5,medium (6-20m),narrow (<0.9m),
83150,AST_EX_20250525_112831.jpeg,82701,Trail Bridge,data/citywide/images/253/83150/82701__AST_EX_20250525_112831.jpeg,Timber,Beam,Timber,,,7.0,Timber,0.5,medium (6-20m),narrow (<0.9m),
83150,AST_EX_20250525_112857.jpeg,82702,Trail Bridge,data/citywide/images/253/83150/82702__AST_EX_20250525_112857.jpeg,Timber,Beam,Timber,,,7.0,Timber,0.5,medium (6-20m),narrow (<0.9m),
83154,AST_EX_20250803_120916.jpeg,85884,Trail Bridge,data/citywide/images/253/83154/85884__AST_EX_20250803_120916.jpeg,Timber,Beam,Timber,,,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
83154,AST_EX_20250803_120940.jpeg,85885,Trail Bridge,data/citywide/images/253/83154/85885__AST_EX_20250803_120940.jpeg,Timber,Beam,Timber,,,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
83154,AST_EX_20250803_120905.jpeg,85886,Trail Bridge,data/citywide/images/253/83154/85886__AST_EX_20250803_120905.jpeg,Timber,Beam,Timber,,,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
83154,AST_EX_20250803_120846.jpeg,85888,Trail Bridge,data/citywide/images/253/83154/85888__AST_EX_20250803_120846.jpeg,Timber,Beam,Timber,,,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
83509,AST_EX_20220815_134021.jpeg,60354,Trail Bridge,data/citywide/images/253/83509/60354__AST_EX_20220815_134021.jpeg,,,,,No railings,,,,,,
83509,AST_EX_20230928_103916.jpeg,66500,Trail Bridge,data/citywide/images/253/83509/66500__AST_EX_20230928_103916.jpeg,,,,,No railings,,,,,,
83513,AST_EX_20210727_135155.jpeg,8086,Trail Bridge,data/citywide/images/253/83513/8086__AST_EX_20210727_135155.jpeg,Gabions,Beam,Timber,,No railings,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
83515,AST_EX_20210727_141440.jpeg,8109,Trail Bridge,data/citywide/images/253/83515/8109__AST_EX_20210727_141440.jpeg,Timber,Beam,,,No railings,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
83515,AST_EX_20210727_141328.jpeg,8110,Trail Bridge,data/citywide/images/253/83515/8110__AST_EX_20210727_141328.jpeg,Timber,Beam,,,No railings,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
83515,AST_EX_20210727_141318.jpeg,8111,Trail Bridge,data/citywide/images/253/83515/8111__AST_EX_20210727_141318.jpeg,Timber,Beam,,,No railings,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
83515,AST_EX_20220818_131636.jpeg,60101,Trail Bridge,data/citywide/images/253/83515/60101__AST_EX_20220818_131636.jpeg,Timber,Beam,,,No railings,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
83815,AST_IM_20210729_102630.jpeg,9070,Trail Bridge,data/citywide/images/253/83815/9070__AST_IM_20210729_102630.jpeg,,,,,2 railings,,,,,,
83815,AST_EX_20220311_135250.jpeg,36706,Trail Bridge,data/citywide/images/253/83815/36706__AST_EX_20220311_135250.jpeg,,,,,2 railings,,,,,,
83815,AST_EX_20240730_134413.jpeg,71799,Trail Bridge,data/citywide/images/253/83815/71799__AST_EX_20240730_134413.jpeg,,,,,2 railings,,,,,,
83900,Anchors on east side.jpg,47678,Trail Bridge,data/citywide/images/253/83900/47678__Anchors_on_east_side.jpg,Timber,Suspension,Steel,,,23.0,Timber,1.0,long (>20m),standard (0.9-1.5m),
83900,view from steps on east side suspension bridge.jpg,47679,Trail Bridge,data/citywide/images/253/83900/47679__view_from_steps_on_east_side_suspension_bridge.jpg,Timber,Suspension,Steel,,,23.0,Timber,1.0,long (>20m),standard (0.9-1.5m),
83900,View of east side from midle of bridge.jpg,47680,Trail Bridge,data/citywide/images/253/83900/47680__View_of_east_side_from_midle_of_bridge.jpg,Timber,Suspension,Steel,,,23.0,Timber,1.0,long (>20m),standard (0.9-1.5m),
83900,View of Suspension bridge from western stairs.jpg,47681,Trail Bridge,data/citywide/images/253/83900/47681__View_of_Suspension_bridge_from_western_stairs.jpg,Timber,Suspension,Steel,,,23.0,Timber,1.0,long (>20m),standard (0.9-1.5m),
83900,view of suspension from east side.jpg,47682,Trail Bridge,data/citywide/images/253/83900/47682__view_of_suspension_from_east_side.jpg,Timber,Suspension,Steel,,,23.0,Timber,1.0,long (>20m),standard (0.9-1.5m),
83937,AST_IM_20210724_082149.jpeg,9115,Trail Bridge,data/citywide/images/253/83937/9115__AST_IM_20210724_082149.jpeg,Timber,Beam,Timber,,2 railings,,Timber,,,,
83937,AST_IM_20210724_082105.jpeg,9116,Trail Bridge,data/citywide/images/253/83937/9116__AST_IM_20210724_082105.jpeg,Timber,Beam,Timber,,2 railings,,Timber,,,,
83946,AST_IM_20210724_090230.jpeg,9118,Trail Bridge,data/citywide/images/253/83946/9118__AST_IM_20210724_090230.jpeg,Timber,Beam,Timber,,2 railings,,Timber,,,,
85143,AST_IM_20210804_130941.jpeg,11463,Trail Bridge,data/citywide/images/253/85143/11463__AST_IM_20210804_130941.jpeg,Timber,Truss,Timber,,No railings,,Timber,2.0,,wide (>1.5m),
85148,AST_IM_20210804_125749.jpeg,11466,Trail Bridge,data/citywide/images/253/85148/11466__AST_IM_20210804_125749.jpeg,Timber,Truss,Timber,,No railings,,Timber,,,,
85149,AST_IM_20210804_124818.jpeg,11468,Trail Bridge,data/citywide/images/253/85149/11468__AST_IM_20210804_124818.jpeg,Timber,Truss,Timber,,No railings,,Timber,,,,
85150,AST_IM_20210804_130454.jpeg,11465,Trail Bridge,data/citywide/images/253/85150/11465__AST_IM_20210804_130454.jpeg,Timber,Truss,Timber,,No railings,,Timber,,,,
85177,AST_IM_20210804_130710.jpeg,11464,Trail Bridge,data/citywide/images/253/85177/11464__AST_IM_20210804_130710.jpeg,,Truss,Timber,,No railings,,Timber,,,,
85208,AST_IM_20210804_123629.jpeg,11472,Trail Bridge,data/citywide/images/253/85208/11472__AST_IM_20210804_123629.jpeg,Timber,Truss,Timber,,No railings,,Timber,,,,
85210,AST_IM_20210804_131111.jpeg,11462,Trail Bridge,data/citywide/images/253/85210/11462__AST_IM_20210804_131111.jpeg,Timber,Truss,Timber,,No railings,,Timber,,,,
85364,AST_EX_20210927_163435.jpeg,24851,Trail Bridge,data/citywide/images/253/85364/24851__AST_EX_20210927_163435.jpeg,Timber,Beam,Timber,,No railings,3.05,Timber,1.07,short (<6m),standard (0.9-1.5m),
85364,AST_EX_20210927_163403.jpeg,24858,Trail Bridge,data/citywide/images/253/85364/24858__AST_EX_20210927_163403.jpeg,Timber,Beam,Timber,,No railings,3.05,Timber,1.07,short (<6m),standard (0.9-1.5m),
85364,AST_EX_20210927_163415.jpeg,24864,Trail Bridge,data/citywide/images/253/85364/24864__AST_EX_20210927_163415.jpeg,Timber,Beam,Timber,,No railings,3.05,Timber,1.07,short (<6m),standard (0.9-1.5m),
85487,AST_IM_20210804_110253.jpeg,12421,Trail Bridge,data/citywide/images/253/85487/12421__AST_IM_20210804_110253.jpeg,Timber,Beam,Timber,,,,Timber,,,,
86048,AST_EX_20240716_122827.jpeg,70961,Trail Bridge,data/citywide/images/253/86048/70961__AST_EX_20240716_122827.jpeg,Timber,Beam,Timber,,,,Timber,,,,
86048,AST_EX_20240716_122839.jpeg,70962,Trail Bridge,data/citywide/images/253/86048/70962__AST_EX_20240716_122839.jpeg,Timber,Beam,Timber,,,,Timber,,,,
86055,AST_IM_20210811_134651.jpeg,13284,Trail Bridge,data/citywide/images/253/86055/13284__AST_IM_20210811_134651.jpeg,Timber,Beam,Timber,,,21.0,Timber,,long (>20m),,
86158,AST_IM_20210811_153717.jpeg,13161,Trail Bridge,data/citywide/images/253/86158/13161__AST_IM_20210811_153717.jpeg,Timber,Beam,Timber,,,,Steel,,,,
86218,AST_IM_20210811_165120.jpeg,13089,Trail Bridge,data/citywide/images/253/86218/13089__AST_IM_20210811_165120.jpeg,Timber,Beam,,,No railings,6.0,Timber,,medium (6-20m),,
86350,AST_IM_20210812_123555.jpeg,13495,Trail Bridge,data/citywide/images/253/86350/13495__AST_IM_20210812_123555.jpeg,,,,,2 railings,,,,,,
86350,AST_IM_20210812_123548.jpeg,13496,Trail Bridge,data/citywide/images/253/86350/13496__AST_IM_20210812_123548.jpeg,,,,,2 railings,,,,,,
86352,AST_IM_20210812_120413.jpeg,13520,Trail Bridge,data/citywide/images/253/86352/13520__AST_IM_20210812_120413.jpeg,,,,,2 railings,,,,,,
86356,AST_IM_20210812_130811.jpeg,13490,Trail Bridge,data/citywide/images/253/86356/13490__AST_IM_20210812_130811.jpeg,,,,,2 railings,,,,,,
86356,AST_IM_20210812_130744.jpeg,13491,Trail Bridge,data/citywide/images/253/86356/13491__AST_IM_20210812_130744.jpeg,,,,,2 railings,,,,,,
86359,AST_IM_20210812_122658.jpeg,13508,Trail Bridge,data/citywide/images/253/86359/13508__AST_IM_20210812_122658.jpeg,,,,,2 railings,,,,,,
86359,AST_IM_20210812_122517.jpeg,13509,Trail Bridge,data/citywide/images/253/86359/13509__AST_IM_20210812_122517.jpeg,,,,,2 railings,,,,,,
86359,AST_EX_20251019_141240.jpeg,89928,Trail Bridge,data/citywide/images/253/86359/89928__AST_EX_20251019_141240.jpeg,,,,,2 railings,,,,,,
86359,AST_EX_20251019_141315.jpeg,89929,Trail Bridge,data/citywide/images/253/86359/89929__AST_EX_20251019_141315.jpeg,,,,,2 railings,,,,,,
86365,AST_IM_20210812_120743.jpeg,13515,Trail Bridge,data/citywide/images/253/86365/13515__AST_IM_20210812_120743.jpeg,,,,,No railings,,,,,,
86365,AST_IM_20210812_120712.jpeg,13516,Trail Bridge,data/citywide/images/253/86365/13516__AST_IM_20210812_120712.jpeg,,,,,No railings,,,,,,
86369,AST_IM_20210812_123750.jpeg,13497,Trail Bridge,data/citywide/images/253/86369/13497__AST_IM_20210812_123750.jpeg,Concrete,Beam,Timber,,2 railings,,Timber,1.16,,standard (0.9-1.5m),
86518,AST_IM_20210812_105750.jpeg,13958,Trail Bridge,data/citywide/images/253/86518/13958__AST_IM_20210812_105750.jpeg,Concrete,Beam,Timber,,,9.9,Steel,1.8,medium (6-20m),wide (>1.5m),
86518,AST_EX_20220917_113846.jpeg,63279,Trail Bridge,data/citywide/images/253/86518/63279__AST_EX_20220917_113846.jpeg,Concrete,Beam,Timber,,,9.9,Steel,1.8,medium (6-20m),wide (>1.5m),
86518,AST_EX_20250812_115039.jpeg,86217,Trail Bridge,data/citywide/images/253/86518/86217__AST_EX_20250812_115039.jpeg,Concrete,Beam,Timber,,,9.9,Steel,1.8,medium (6-20m),wide (>1.5m),
86521,AST_IM_20210812_105932.jpeg,13957,Trail Bridge,data/citywide/images/253/86521/13957__AST_IM_20210812_105932.jpeg,Concrete,Beam,Timber,,,8.4,Steel,2.0,medium (6-20m),wide (>1.5m),
86525,AST_IM_20210812_112957.jpeg,13953,Trail Bridge,data/citywide/images/253/86525/13953__AST_IM_20210812_112957.jpeg,Concrete,Truss,Timber,,,12.1,Timber,0.9,medium (6-20m),standard (0.9-1.5m),
86597,AST_IM_20210812_110231.jpeg,14056,Trail Bridge,data/citywide/images/253/86597/14056__AST_IM_20210812_110231.jpeg,Concrete,Beam,Timber,,,12.2,Steel,2.2,medium (6-20m),wide (>1.5m),
86597,AST_EX_20250812_115355.jpeg,86210,Trail Bridge,data/citywide/images/253/86597/86210__AST_EX_20250812_115355.jpeg,Concrete,Beam,Timber,,,12.2,Steel,2.2,medium (6-20m),wide (>1.5m),
86599,AST_IM_20210812_112632.jpeg,14048,Trail Bridge,data/citywide/images/253/86599/14048__AST_IM_20210812_112632.jpeg,Concrete,Truss,Timber,,,12.1,,0.9,medium (6-20m),standard (0.9-1.5m),
86599,AST_EX_20220917_124430.jpeg,63268,Trail Bridge,data/citywide/images/253/86599/63268__AST_EX_20220917_124430.jpeg,Concrete,Truss,Timber,,,12.1,,0.9,medium (6-20m),standard (0.9-1.5m),
87188,AST_IM_20210819_133336.jpeg,16460,Trail Bridge,data/citywide/images/253/87188/16460__AST_IM_20210819_133336.jpeg,,Beam,Timber,,No railings,1.5,Timber,1.0,short (<6m),standard (0.9-1.5m),
87483,AST_EX_20210824_133354.jpeg,18402,Trail Bridge,data/citywide/images/253/87483/18402__AST_EX_20210824_133354.jpeg,Concrete,Beam,Timber,,,18.0,Steel,1.5,medium (6-20m),wide (>1.5m),
87483,AST_EX_20210824_133332.jpeg,18403,Trail Bridge,data/citywide/images/253/87483/18403__AST_EX_20210824_133332.jpeg,Concrete,Beam,Timber,,,18.0,Steel,1.5,medium (6-20m),wide (>1.5m),
87549,AST_IM_20210818_101514.jpeg,17595,Trail Bridge,data/citywide/images/253/87549/17595__AST_IM_20210818_101514.jpeg,Timber,Beam,Timber,,No railings,8.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
87734,AST_IM_20210823_120212.jpeg,18230,Trail Bridge,data/citywide/images/253/87734/18230__AST_IM_20210823_120212.jpeg,Timber,Truss,Timber,,No railings,,Timber,,,,
87734,AST_EX_20250810_114802.jpeg,85978,Trail Bridge,data/citywide/images/253/87734/85978__AST_EX_20250810_114802.jpeg,Timber,Truss,Timber,,No railings,,Timber,,,,
87734,AST_EX_20250810_114809.jpeg,85987,Trail Bridge,data/citywide/images/253/87734/85987__AST_EX_20250810_114809.jpeg,Timber,Truss,Timber,,No railings,,Timber,,,,
87736,AST_IM_20210823_115635.jpeg,18232,Trail Bridge,data/citywide/images/253/87736/18232__AST_IM_20210823_115635.jpeg,Concrete,Truss,Timber,,,,Timber,2.0,,wide (>1.5m),
87745,AST_IM_20210823_121043.jpeg,18226,Trail Bridge,data/citywide/images/253/87745/18226__AST_IM_20210823_121043.jpeg,Timber,Truss,Timber,,No railings,,Timber,2.0,,wide (>1.5m),
87769,AST_IM_20210823_121751.jpeg,18223,Trail Bridge,data/citywide/images/253/87769/18223__AST_IM_20210823_121751.jpeg,Timber,Truss,Timber,,No railings,,Timber,2.0,,wide (>1.5m),
87832,AST_IM_20210823_144628.jpeg,18150,Trail Bridge,data/citywide/images/253/87832/18150__AST_IM_20210823_144628.jpeg,Timber,Truss,Timber,,,,Steel,2.0,,wide (>1.5m),
87832,AST_EX_20250810_135326.jpeg,86029,Trail Bridge,data/citywide/images/253/87832/86029__AST_EX_20250810_135326.jpeg,Timber,Truss,Timber,,,,Steel,2.0,,wide (>1.5m),
87832,AST_EX_20250810_135333.jpeg,86033,Trail Bridge,data/citywide/images/253/87832/86033__AST_EX_20250810_135333.jpeg,Timber,Truss,Timber,,,,Steel,2.0,,wide (>1.5m),
87832,AST_EX_20250810_135315.jpeg,86040,Trail Bridge,data/citywide/images/253/87832/86040__AST_EX_20250810_135315.jpeg,Timber,Truss,Timber,,,,Steel,2.0,,wide (>1.5m),
87928,AST_IM_20210824_115527.jpeg,18464,Trail Bridge,data/citywide/images/253/87928/18464__AST_IM_20210824_115527.jpeg,Steel,Truss,Timber,,,,Timber,,,,
87928,AST_EX_20250810_142937.jpeg,86025,Trail Bridge,data/citywide/images/253/87928/86025__AST_EX_20250810_142937.jpeg,Steel,Truss,Timber,,,,Timber,,,,
87928,AST_EX_20250810_142930.jpeg,86026,Trail Bridge,data/citywide/images/253/87928/86026__AST_EX_20250810_142930.jpeg,Steel,Truss,Timber,,,,Timber,,,,
87961,AST_IM_20210824_144649.jpeg,18418,Trail Bridge,data/citywide/images/253/87961/18418__AST_IM_20210824_144649.jpeg,Concrete,Truss,Timber,,,13.0,Timber,,medium (6-20m),,
88095,AST_IM_20210826_130940.jpeg,18846,Trail Bridge,data/citywide/images/253/88095/18846__AST_IM_20210826_130940.jpeg,,,,,1 railing,,,,,,
88095,AST_EX_20241206_113735.jpeg,77981,Trail Bridge,data/citywide/images/253/88095/77981__AST_EX_20241206_113735.jpeg,,,,,1 railing,,,,,,
55464,AST_EX_20220609_154903.jpeg,45654,Trail Bridge,data/citywide/images/253/55464/45654__AST_EX_20220609_154903.jpeg,Steel,Truss,Timber,,,27.0,Steel,1.6,long (>20m),wide (>1.5m),
88104,AST_IM_20210826_141332.jpeg,18836,Trail Bridge,data/citywide/images/253/88104/18836__AST_IM_20210826_141332.jpeg,,,,,2 railings,,,,,,
88104,AST_IM_20210826_141317.jpeg,18837,Trail Bridge,data/citywide/images/253/88104/18837__AST_IM_20210826_141317.jpeg,,,,,2 railings,,,,,,
88129,AST_IM_20210826_144417.jpeg,18913,Trail Bridge,data/citywide/images/253/88129/18913__AST_IM_20210826_144417.jpeg,,,,,2 railings,,,,,,
88129,AST_EX_20241206_121056.jpeg,77969,Trail Bridge,data/citywide/images/253/88129/77969__AST_EX_20241206_121056.jpeg,,,,,2 railings,,,,,,
88130,AST_IM_20210826_125612.jpeg,18908,Trail Bridge,data/citywide/images/253/88130/18908__AST_IM_20210826_125612.jpeg,,,,,1 railing,,,,,,
88131,AST_IM_20210826_141147.jpeg,18915,Trail Bridge,data/citywide/images/253/88131/18915__AST_IM_20210826_141147.jpeg,,,,,2 railings,,,,,,
88131,AST_EX_20241206_115639.jpeg,77972,Trail Bridge,data/citywide/images/253/88131/77972__AST_EX_20241206_115639.jpeg,,,,,2 railings,,,,,,
88132,AST_IM_20210826_124438.jpeg,18907,Trail Bridge,data/citywide/images/253/88132/18907__AST_IM_20210826_124438.jpeg,,,,,2 railings,,,,,,
88132,AST_EX_20241206_111907.jpeg,77985,Trail Bridge,data/citywide/images/253/88132/77985__AST_EX_20241206_111907.jpeg,,,,,2 railings,,,,,,
88133,AST_IM_20210826_132843.jpeg,18905,Trail Bridge,data/citywide/images/253/88133/18905__AST_IM_20210826_132843.jpeg,,,,1.85,No railings,4.6,,,short (<6m),,medium (1-5m)
88133,AST_EX_20241206_114443.jpeg,77975,Trail Bridge,data/citywide/images/253/88133/77975__AST_EX_20241206_114443.jpeg,,,,1.85,No railings,4.6,,,short (<6m),,medium (1-5m)
88135,AST_IM_20210826_140910.jpeg,18910,Trail Bridge,data/citywide/images/253/88135/18910__AST_IM_20210826_140910.jpeg,,,,,2 railings,,,,,,
88135,AST_EX_20241206_115518.jpeg,77971,Trail Bridge,data/citywide/images/253/88135/77971__AST_EX_20241206_115518.jpeg,,,,,2 railings,,,,,,
88136,AST_IM_20210826_131438.jpeg,18909,Trail Bridge,data/citywide/images/253/88136/18909__AST_IM_20210826_131438.jpeg,,,,,No railings,15.0,,,medium (6-20m),,
88136,AST_EX_20241206_113956.jpeg,77987,Trail Bridge,data/citywide/images/253/88136/77987__AST_EX_20241206_113956.jpeg,,,,,No railings,15.0,,,medium (6-20m),,
88195,AST_EX_20241025_091525.jpeg,76411,Trail Bridge,data/citywide/images/253/88195/76411__AST_EX_20241025_091525.jpeg,,,,,No railings,,,,,,
88107,AST_IM_20210826_135552.jpeg,18821,Trail Bridge,data/citywide/images/253/88107/18821__AST_IM_20210826_135552.jpeg,,,,,2 railings,,,,,,
88199,AST_EX_20241025_095121.jpeg,76416,Trail Bridge,data/citywide/images/253/88199/76416__AST_EX_20241025_095121.jpeg,,,,,2 railings,,,,,,
88201,AST_EX_20241025_092949.jpeg,76408,Trail Bridge,data/citywide/images/253/88201/76408__AST_EX_20241025_092949.jpeg,,,,,No railings,,Aluminum,,,,
88220,AST_IM_20210828_123220.jpeg,19052,Trail Bridge,data/citywide/images/253/88220/19052__AST_IM_20210828_123220.jpeg,Timber,Beam,,,,15.0,Timber,2.0,medium (6-20m),wide (>1.5m),
