,File Name,Asset ID,Description,Abutment Material,Fall Height (m),Has Pedestrian Railing,"Material (Frame, Tank, Body)",Number of Steps,Structure Material,Width (m)
965,AST_IM_20230608_101411.jpeg,117052,"41 wooden cedar stairs. Hand railings. Stringers with wooden decking,; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
966,AST_IM_20230616_115312.jpeg,117194,Stairs,,-1.0,No railings,Timber/Wood,0.0,,
967,AST_IM_20230616_135345.jpeg,117202,Stairs 24m; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
968,AST_IM_20230616_135338.jpeg,117202,Stairs 24m; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
969,AST_IM_20230616_135404.jpeg,117202,Stairs 24m; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
970,AST_IM_20230616_133800.jpeg,117205,9.1 m; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
971,AST_IM_20230616_134244.jpeg,117209,Stairs with landing two 10ft sections; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
972,AST_IM_20230616_134250.jpeg,117209,Stairs with landing two 10ft sections; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
973,AST_IM_20230616_134330.jpeg,117209,Stairs with landing two 10ft sections; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
974,AST_IM_20230616_135030.jpeg,117219,Stairs at Gary's cove 7.3m; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
975,AST_IM_20230616_135016.jpeg,117219,Stairs at Gary's cove 7.3m; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
976,IMG_1956.JPG,117311,Surveyors Lake Day Use Stairs; boxsteps,,-1.0,2 railings,Box Step,-1.0,,
977,IMG_1752.JPG,117311,Surveyors Lake Day Use Stairs; boxsteps,,-1.0,2 railings,Box Step,-1.0,,
978,AST_EX_20240608_110845.jpeg,117575,"2 steps on either side of a log that crosses the trail. 0.2m rise, 0.3m run, 0.6m wide; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
979,AST_IM_20230816_143034.jpeg,117575,"2 steps on either side of a log that crosses the trail. 0.2m rise, 0.3m run, 0.6m wide; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
980,AST_EX_20240608_132500.jpeg,117585,"Wooden staircase with 9 steps between stringers. 0.16m rise, 0.26m run, 0.6m wide treads, 0.7m wide total, 2.7m long.; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
981,AST_IM_20230817_145230.jpeg,117585,"Wooden staircase with 9 steps between stringers. 0.16m rise, 0.26m run, 0.6m wide treads, 0.7m wide total, 2.7m long.; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
982,AST_EX_20240608_113035.jpeg,117590,"9 steps to the boardwalk. 0.15m rise, 0.3m run, treads 0.6m wide. 0.7m wide total, 2.9m long.; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
983,AST_IM_20230817_143746.jpeg,117590,"9 steps to the boardwalk. 0.15m rise, 0.3m run, treads 0.6m wide. 0.7m wide total, 2.9m long.; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
984,AST_IM_20230904_090431.jpeg,117800,Wood and gravel steps leading to internment camp info shelter ; boxsteps,,-1.0,No railings,Box Step,-1.0,,
985,AST_IM_20230904_100147.jpeg,117808,2 wood bordered and gravel steps to pit toilet and info shelter. Wood 8x8. Total length of both steps ~72ft ; wood step,,-1.0,TBD,Timber/Wood,-1.0,,
986,moul falls stairs.jpg,118199,"Cement base Staircase has one corner. 3 pour-in-place concrete pads for stair footings (one at top, one at bottom, one at junction). Upper span is 6620 mm length, mid platform is 1075x1075mm, lower span is 2160 length. Aluminum handrails.; metal",,-1.0,2 railings,Metal,-1.0,,
987,New stairs.jpg,118556,"New Stairs over rooty section, Replaced slippery section of boardwalk. Wooden stairs with a hand rail=; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
988,MI_20240606_101253.jpg,120519,"wooden stairs with 2 steps about 1 meter long, supported by rocks; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
989,AST_IM_20240607_113647.jpeg,120546,Gravel packed stairs before bridge near three sisters campground ; boxsteps,,-1.0,No railings,Box Step,-1.0,,
990,AST_IM_20240608_142457.jpeg,120733,"9 step stringer style staircase with platform on each end. 0.3m run, 0.2m rise. 0.6m wide treads, 0.7m wide total. 3m long, not including platforms; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
991,AST_IM_20240608_143537.jpeg,120734,"9 step stringer style staircase with upper platform. 2.7m long, not including platform (1.2m). 0.3m run, 0.17m rise. Treads 0.6m wide, 0.7m wide total.; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
992,AST_IM_20240629_094156.jpeg,121000,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
993,AST_IM_20240629_095702.jpeg,121000,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
994,AST_IM_20240629_095709.jpeg,121000,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
995,AST_IM_20240629_103824.jpeg,121001,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
996,AST_IM_20240629_110245.jpeg,121001,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
997,AST_IM_20240629_110204.jpeg,121001,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
998,AST_IM_20240629_110215.jpeg,121001,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
999,AST_IM_20240629_110231.jpeg,121001,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
1000,AST_IM_20240629_110239.jpeg,121001,See notes; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
1001,AST_IM_20240629_110850.jpeg,121013,"7 treads not including the top landing. Rise: 20cm, Run: 30cm, Width: Tread 76cm, Total 86cm, Length 2.6m; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
1002,AST_IM_20240629_110908.jpeg,121013,"7 treads not including the top landing. Rise: 20cm, Run: 30cm, Width: Tread 76cm, Total 86cm, Length 2.6m; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
1003,AST_IM_20240629_134558.jpeg,121014,"3 treads, Rise: 20cm, Run: 28cm, Width: Tread 61cm, Total 71cm, Length 0.94m; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
1004,AST_IM_20240629_142745.jpeg,121016,See notes; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1005,AST_IM_20240629_142751.jpeg,121016,See notes; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1006,AST_IM_20240629_142817.jpeg,121016,See notes; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1007,AST_IM_20240629_142823.jpeg,121016,See notes; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1008,AST_IM_20240629_142757.jpeg,121016,See notes; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1009,AST_IM_20240629_142808.jpeg,121016,See notes; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1010,AST_IM_20240629_133248.jpeg,121017,"6 treads, Rise: 20cm, Run: 20cm, Width: Tread 61cm, Total 72cm, Length: 2m; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
1011,AST_IM_20240629_101618.jpeg,121018,"9 treads, not including top landing. Rise: 25cm, Run: 30cm, Width: Tread 71cm, Total 82cm, Length: 3.57m to upper landing which will be included in Lookout Trail Boardwalk 3; Hand rail only goes half way down?; wood staircase",,-1.0,2 railings,Timber/Wood,-1.0,,
1012,AST_IM_20240629_102156.jpeg,121018,"9 treads, not including top landing. Rise: 25cm, Run: 30cm, Width: Tread 71cm, Total 82cm, Length: 3.57m to upper landing which will be included in Lookout Trail Boardwalk 3; Hand rail only goes half way down?; wood staircase",,-1.0,2 railings,Timber/Wood,-1.0,,
1013,AST_IM_20240629_145516.jpeg,121019,"Rambling series of steps, stringer stairs, and kind of landings.; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
1014,AST_IM_20240629_145442.jpeg,121019,"Rambling series of steps, stringer stairs, and kind of landings.; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
1015,AST_IM_20240709_100024.jpeg,121071,This steep section of trail now has 5 steps of 2x10 pieces of lumber put in the ground with rebar.; boxsteps,,-1.0,No railings,Box Step,-1.0,,
1016,AST_IM_20240730_132701.jpeg,121484,Stairs; boxsteps,,-1.0,No railings,Box Step,-1.0,,
1017,Inspection_Report_121499.pdf,121499,Cedar 9 risers; wood staircase,,2.0,2 railings,Timber/Wood,9.0,,
1018,AST_EX_20250707_102932.jpeg,121499,Cedar 9 risers; wood staircase,,2.0,2 railings,Timber/Wood,9.0,,
1019,AST_IM_20240801_153342.jpeg,121499,Cedar 9 risers; wood staircase,,2.0,2 railings,Timber/Wood,9.0,,
1020,Inspection_Report_121503.pdf,121503,Cedar 7 tread; wood staircase,,2.0,2 railings,Timber/Wood,7.0,,
1021,AST_EX_20250707_104423.jpeg,121503,Cedar 7 tread; wood staircase,,2.0,2 railings,Timber/Wood,7.0,,
1022,AST_IM_20240801_152836.jpeg,121503,Cedar 7 tread; wood staircase,,2.0,2 railings,Timber/Wood,7.0,,
1023,20240731_130741.jpg,121829,boxsteps,,-1.0,No railings,Box Step,-1.0,,
1024,AST_IM_20240830_165509.jpeg,121917,Stairs leading to the upper outhouse at the sandstone campground.; boxsteps,,,No railings,Box Step,-1.0,,
1025,AST_IM_20240830_111534.jpeg,121918,"9 wooden steps, one railing (upwards right) with a top landing and two more concrete steps on rock; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
1026,AST_IM_20240831_084956.jpeg,121919,"Stairs leading down to beach, east of pier; wood staircase",,,2 railings,Timber/Wood,-1.0,,
1027,AST_IM_20240831_084200.jpeg,121920,Wooden stairs next to overflow camping area; wood staircase,,,2 railings,Timber/Wood,-1.0,,
1028,AST_IM_20240831_085345.jpeg,121921,Second set of stairs by overflow campsites; wood staircase,,,2 railings,Timber/Wood,-1.0,,
1029,AST_IM_20240823_141221.jpeg,122192,; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1030,AST_IM_20240823_141149.jpeg,122192,; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1031,AST_IM_20240823_141244.jpeg,122192,; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1032,AST_IM_20240823_141305.jpeg,122192,; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1033,AST_IM_20240823_141235.jpeg,122192,; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1034,AST_IM_20241012_160213.jpeg,122611,Deerpelt Lake Stairs; boxsteps,,-1.0,No railings,Box Step,-1.0,,
1035,AST_IM_20241016_132050.jpeg,122646,19 tread stairs 48 wide 2x12 cedar stringers built 2020 with railings ; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
1036,AST_IM_20241016_130943.jpeg,122647,9 tread 48 wide 2x12 cedar stringer built 2020; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1037,AST_IM_20241016_130520.jpeg,122648,11 tread 4aEUR(TM) wide staircase on 2x12 cedar stringer; Built in 2020; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1038,AST_IM_20241016_131441.jpeg,122649,7 tread stairs 48 wide 2x12 cedar stringers built 2020; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1039,AST_IM_20241016_133640.jpeg,122661,4 tread stairs 48 wide 2x12 cedar stringers built 2020 ; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1040,AST_IM_20241016_133019.jpeg,122662,30 tread stairs 48 wide 2x12 cedar stringers built 2020 with railing on one side; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
1041,AST_IM_20241016_133043.jpeg,122662,30 tread stairs 48 wide 2x12 cedar stringers built 2020 with railing on one side; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
1042,AST_IM_20241016_133029.jpeg,122662,30 tread stairs 48 wide 2x12 cedar stringers built 2020 with railing on one side; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
1043,AST_IM_20241016_133053.jpeg,122662,30 tread stairs 48 wide 2x12 cedar stringers built 2020 with railing on one side; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
1044,AST_IM_20241016_133332.jpeg,122663,7 tread stairs 48 wide 2x12 cedar stringers built 2020 with 2 railings; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
1045,AST_IM_20241016_132724.jpeg,122664,12 tread stairs 48 wide 2x12 cedar stringers built 2020 with railing; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
1046,AST_IM_20241016_133409.jpeg,122777,"9 tread staircase, 2x12 cedar stringers, 48 inch tread. Handrails in both sides ; wood staircase",,-1.0,2 railings,Timber/Wood,-1.0,,
1047,AST_IM_20241016_132719.jpeg,122779,"Built 2020, 48 inch wide. 12 inch cedar stringers. 6 tread; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
1048,AST_IM_20241016_133647.jpeg,122780,"7 tread staircase, 2x12 cedar stringers, 48 inch tread. Handrails on both sides ; wood staircase",,-1.0,2 railings,Timber/Wood,-1.0,,
1049,AST_IM_20241016_133035.jpeg,122781,4 tread staircase with 18 foot boardwalk connecting to another 4 tread staircase. ; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1050,AST_IM_20241016_133133.jpeg,122781,4 tread staircase with 18 foot boardwalk connecting to another 4 tread staircase. ; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
1051,AST_IM_20241106_125948.jpeg,123140,11.5m x 1.45m | Aluminum Stairs w/ wood railing | Concrete footings; metal,,-1.0,2 railings,Metal,-1.0,,
1052,AST_IM_20241106_130011.jpeg,123140,11.5m x 1.45m | Aluminum Stairs w/ wood railing | Concrete footings; metal,,-1.0,2 railings,Metal,-1.0,,
1053,AST_IM_20241106_114712.jpeg,123141,3.75m x 1.07m | 2x6 Red Cedar stair treads | Laminated 2x8 Red Cedar Stringers | Last step earth filled box; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
1054,AST_IM_20241106_142433.jpeg,123145,"3.75m x 1.07m | Pressure Treated 3"" Landscape Ties & Red Cedar 4x8 | Non-Standard Steps; boxsteps",,-1.0,No railings,Box Step,-1.0,,
1055,AST_IM_20241106_141129.jpeg,123172,1.2m x 3.5m | 4x6 Red Cedar | Earth Filled Stairs; boxsteps,,-1.0,No railings,Box Step,-1.0,,
1056,AST_IM_20241107_120958.jpeg,123217,Wood box steps; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
1057,AST_IM_20241107_121018.jpeg,123217,Wood box steps; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
1058,AST_IM_20241122_101716.jpeg,123413,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
1059,AST_IM_20241122_121347.jpeg,123416,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
1060,AST_IM_20241122_123940.jpeg,123421,; concrete,,-1.0,No railings,Concrete,-1.0,,
1061,AST_IM_20241126_132421.jpeg,123577,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
1062,AST_IM_20241206_105349.jpeg,123605,; metal,,-1.0,1 railing,Metal,-1.0,,
1063,AST_IM_20241206_114256.jpeg,123618,; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
1064,AST_IM_20241206_122253.jpeg,123620,; ladder,,-1.0,No railings,TBD,-1.0,,
1065,AST_IM_20241115_135122.jpeg,123648,1.5m x 1m | Pressure Treated 3aEUR? landscape ties | Earth Filled Stairs; boxsteps,,-1.0,No railings,Box Step,-1.0,,
1066,AST_IM_20241115_140355.jpeg,123649,1.5m x 1m | Pressure Treated 3aEUR? landscape ties | Earth Filled Stairs; boxsteps,,-1.0,No railings,Box Step,-1.0,,
1067,AST_IM_20250306_155532.jpeg,124042,; boxsteps,,,No railings,Box Step,-1.0,,
1068,AST_IM_20250306_155921.jpeg,124044,On rubble creek trailhead on trail; boxsteps,,,No railings,Box Step,-1.0,,
1069,AST_IM_20250306_160055.jpeg,124045,Wooden stairs on rubble creek trail by trailhead,,,TBD,Box Step,,,
1070,AST_IM_20240728_124344.jpeg,125311,Built-in stairs that go from trailhead down to the foot of the Sukunka Falls; boxsteps,,1.0,No railings,Box Step,-1.0,,
1071,AST_IM_20250512_113753.jpeg,125604,Concrete stairs leading from camping pad to Lakeshore no guard rail seven steps; concrete,,0.0,No railings,Concrete,7.0,,
1072,AST_IM_20250523_100828.jpeg,125976,Being built/worked on; boxsteps,,0.0,No railings,Box Step,-1.0,,
1073,AST_IM_20250622_153815.jpeg,126332,,,1.0,No railings,Concrete,5.0,,
1074,AST_IM_20250622_152228.jpeg,126333,Concrete.,,1.0,No railings,Concrete,5.0,,
1075,AST_IM_20250715_142254.jpeg,126696,"Poor condition, rotten ; boxsteps",,0.0,No railings,Box Step,-1.0,,
1076,AST_IM_20250723_132622.jpeg,126700,Rotten and eroded,,2.0,,TBD,6.0,,
1077,AST_IM_20250726_103742.jpeg,126739,Inground fill timber staircase; boxsteps,,0.0,No railings,Box Step,18.0,,
1078,AST_IM_20250730_123236.jpeg,126777,; wood staircase,,0.5,1 railing,Timber/Wood,12.0,,
1079,AST_IM_20250730_110507.jpeg,126782,; wood staircase,,0.0,1 railing,Timber/Wood,11.0,,
1080,AST_IM_20250730_115321.jpeg,126796,"1 railing , 4.5m to first landing, 3.57m to second landing base; wood staircase",,0.0,1 railing,Timber/Wood,19.0,,
1081,AST_IM_20250730_115313.jpeg,126796,"1 railing , 4.5m to first landing, 3.57m to second landing base; wood staircase",,0.0,1 railing,Timber/Wood,19.0,,
1082,AST_IM_20250730_115411.jpeg,126796,"1 railing , 4.5m to first landing, 3.57m to second landing base; wood staircase",,0.0,1 railing,Timber/Wood,19.0,,
1083,AST_IM_20250730_115945.jpeg,126797,"Wood stairs, 3 landings. 4.23m base to landing step. 4.68 landing to top; wood staircase",,0.0,1 railing,Timber/Wood,19.0,,
1084,AST_IM_20250730_115952.jpeg,126797,"Wood stairs, 3 landings. 4.23m base to landing step. 4.68 landing to top; wood staircase",,0.0,1 railing,Timber/Wood,19.0,,
1085,AST_IM_20250730_120011.jpeg,126797,"Wood stairs, 3 landings. 4.23m base to landing step. 4.68 landing to top; wood staircase",,0.0,1 railing,Timber/Wood,19.0,,
1086,AST_IM_20250813_125607.jpeg,127020,Concrete stairs at site 46,,0.5,No railings,Concrete,4.0,,
1087,AST_IM_20250813_125816.jpeg,127026,"Concrete, chipped",,0.5,No railings,Concrete,4.0,,
1088,AST_IM_20250813_143951.jpeg,127027,,,0.5,No railings,Concrete,4.0,,
1089,AST_IM_20250814_103324.jpeg,127081,; boxsteps,,0.0,No railings,Box Step,15.0,,
1090,AST_IM_20250819_122723.jpeg,127144,"Box steps, earth filled 36 steps",,0.0,No railings,Earth-Filled,36.0,,
1091,AST_IM_20250819_122659.jpeg,127144,"Box steps, earth filled 36 steps",,0.0,No railings,Earth-Filled,36.0,,
1092,AST_IM_20250819_134546.jpeg,127150,Box Steps,,0.0,No railings,Earth-Filled,30.0,,
1093,AST_IM_20250819_132530.jpeg,127152,,,0.0,1 railing,Earth-Filled,10.0,,
1094,AST_IM_20250818_155900.jpeg,127157,Stairs near campground; wood staircase,,0.0,1 railing,Timber/Wood,9.0,,
1095,AST_IM_20250819_105031.jpeg,127168,,,0.0,TBD,Timber/Wood,0.0,,
1096,AST_IM_20250819_110218.jpeg,127169,13 steps,,0.0,TBD,Timber/Wood,0.0,,
1097,IMG_2478[1].JPG,127957,Stairs,,1.0,TBD,TBD,,,
1098,IMG_2480[1].JPG,127957,Stairs,,1.0,TBD,TBD,,,
1099,IMG_2481[1].JPG,127957,Stairs,,1.0,TBD,TBD,,,
